reservation_id,customer_id,room_id,booking_channel_id,payment_type_id,date_key,stay_length,total_services_used,total_service_amount,amount,rating
3162,44,2,3,1,20240315,3,3,3500.0,4100.0,
3163,45,2,1,2,20241219,4,1,2000.0,2800.0,2.0
3164,24,25,3,1,20241001,4,2,950.0,3350.0,
3165,19,9,2,1,20240923,7,1,400.0,1800.0,
3166,10,3,4,2,20240202,2,2,850.0,1250.0,3.0
3167,15,24,4,1,20240108,3,3,1350.0,3150.0,5.0
3168,45,2,2,1,20240213,6,1,200.0,1400.0,5.0
3169,25,13,4,1,20241223,6,1,1000.0,3400.0,
3170,20,9,2,1,20240605,7,3,1800.0,3200.0,1.0
3171,30,23,1,2,20241214,6,2,1950.0,5550.0,1.0
3172,16,17,4,2,20240302,4,2,2300.0,3900.0,2.0
3173,21,4,2,1,20240914,1,1,400.0,600.0,2.0
3174,45,6,4,3,20240326,7,0,0.0,1400.0,
3175,25,21,2,2,20241230,2,2,1400.0,2600.0,5.0
3176,43,8,2,3,20240220,4,3,2700.0,3500.0,3.0
3177,45,22,1,2,20241230,2,1,1000.0,2200.0,1.0
3178,13,2,4,3,20241023,4,1,200.0,1000.0,4.0
3179,6,21,4,1,20240704,2,0,0.0,1200.0,2.0
3180,1,21,2,2,20241111,7,3,1150.0,5350.0,
3181,17,1,4,2,20240222,1,0,0.0,200.0,
3182,49,14,4,1,20240718,1,1,400.0,800.0,2.0
3183,4,16,2,2,20240324,5,0,0.0,2000.0,3.0
3184,1,23,4,3,20240326,7,2,1200.0,5400.0,2.0
3185,20,28,1,1,20240907,5,0,0.0,3000.0,
3186,3,1,3,2,20241108,1,3,1950.0,2150.0,
3187,38,7,4,1,20240127,5,3,1550.0,2550.0,
3188,41,29,4,2,20240719,2,3,2800.0,4000.0,2.0
3189,6,7,2,1,20241113,4,2,1800.0,2600.0,
3190,37,14,1,1,20240206,1,2,2700.0,3100.0,
3191,45,21,2,2,20240809,5,3,1400.0,4400.0,4.0
3192,30,14,3,2,20240702,3,2,800.0,2000.0,1.0
3193,46,25,1,1,20240711,7,1,2000.0,6200.0,
3194,1,4,4,2,20240716,7,1,600.0,2000.0,2.0
3195,11,6,1,3,20240507,7,1,100.0,1500.0,5.0
3196,21,25,4,1,20240531,1,2,1400.0,2000.0,2.0
3197,33,25,4,3,20241002,5,2,2300.0,5300.0,2.0
3198,18,24,3,1,20240615,4,1,600.0,3000.0,4.0
3199,34,10,4,2,20240208,6,2,3250.0,4450.0,
3200,2,15,2,2,20240227,2,1,1000.0,1800.0,5.0
3201,17,2,1,2,20240619,7,0,0.0,1400.0,
3202,32,22,1,2,20240206,3,0,0.0,1800.0,4.0
3203,47,3,4,1,20240308,3,2,2800.0,3400.0,5.0
3204,50,6,1,3,20241115,1,0,0.0,200.0,5.0
3205,21,14,4,3,20241206,2,2,1300.0,2100.0,
3206,11,20,3,3,20241007,3,2,1250.0,2450.0,3.0
3207,50,3,4,2,20241208,6,3,2100.0,3300.0,3.0
3208,10,28,2,2,20240622,1,2,1600.0,2200.0,2.0
3209,13,1,3,3,20241122,2,1,2000.0,2400.0,
3210,3,14,1,2,20240420,1,2,700.0,1100.0,1.0
3211,39,7,4,3,20240501,3,1,400.0,1000.0,
3212,45,2,4,3,20240526,4,2,1500.0,2300.0,
3213,4,24,2,1,20241025,4,3,1100.0,3500.0,3.0
3214,40,19,3,3,20240824,5,3,2450.0,4450.0,3.0
3215,12,29,3,1,20241012,7,2,1450.0,5650.0,2.0
3216,38,30,3,1,20240225,7,3,2700.0,6900.0,4.0
3217,31,22,1,1,20240420,1,3,1150.0,1750.0,1.0
3218,35,14,3,2,20240325,6,3,2650.0,5050.0,3.0
3219,24,11,2,2,20240731,7,0,0.0,2800.0,4.0
3220,17,2,1,2,20240410,1,2,1000.0,1200.0,
3221,11,18,2,1,20240430,1,0,0.0,400.0,
3222,5,23,2,1,20240725,6,3,2150.0,5750.0,4.0
3223,5,28,2,1,20241114,1,1,200.0,800.0,2.0
3224,10,25,2,1,20240727,7,2,750.0,4950.0,2.0
3225,3,22,1,2,20240806,2,2,900.0,2100.0,4.0
3226,37,29,4,3,20240925,5,1,600.0,3600.0,2.0
3227,31,6,4,3,20240818,2,3,2700.0,3100.0,5.0
3228,14,21,2,1,20241128,5,2,1200.0,4200.0,1.0
3229,16,22,4,2,20240522,3,3,2500.0,4300.0,
3230,12,1,1,2,20241006,2,2,1150.0,1550.0,5.0
3231,10,25,2,1,20241212,5,1,2000.0,5000.0,4.0
3232,39,4,3,1,20240520,1,0,0.0,200.0,
3233,33,27,3,3,20240827,3,0,0.0,1800.0,
3234,28,11,4,2,20240814,3,1,500.0,1700.0,2.0
3235,49,30,4,1,20241122,3,3,2200.0,4000.0,
3236,4,6,2,3,20240713,2,2,1150.0,1550.0,
3237,20,29,4,1,20240229,7,0,0.0,4200.0,
3238,39,11,3,2,20240924,6,0,0.0,2400.0,
3239,2,9,1,3,20240531,4,2,1200.0,2000.0,
3240,47,30,1,3,20240104,7,1,500.0,4700.0,1.0
3241,48,15,2,2,20240110,5,0,0.0,2000.0,
3242,34,18,3,2,20240227,5,1,100.0,2100.0,
3243,42,30,1,3,20240308,2,0,0.0,1200.0,2.0
3244,30,28,1,3,20240110,6,0,0.0,3600.0,3.0
3245,17,22,2,1,20240717,3,0,0.0,1800.0,5.0
3246,48,24,4,2,20241001,4,2,1400.0,3800.0,1.0
3247,38,21,2,3,20240729,1,1,400.0,1000.0,1.0
3248,41,20,3,3,20241115,5,2,1000.0,3000.0,3.0
3249,33,11,1,1,20241114,3,1,1000.0,2200.0,2.0
3250,15,6,3,3,20240601,4,0,0.0,800.0,4.0
3251,22,4,3,2,20240524,2,0,0.0,400.0,5.0
3252,11,4,2,1,20241124,5,1,400.0,1400.0,2.0
3253,34,7,3,3,20241208,6,0,0.0,1200.0,
3254,39,29,4,3,20241005,5,2,3250.0,6250.0,
3255,6,23,4,1,20240111,7,2,1100.0,5300.0,5.0
3256,48,25,4,1,20240529,2,0,0.0,1200.0,
3257,12,19,3,1,20240816,6,2,1400.0,3800.0,
3258,40,8,4,2,20240526,7,3,3950.0,5350.0,
3259,39,16,2,2,20241013,3,2,600.0,1800.0,3.0
3260,40,17,4,2,20240207,7,1,2500.0,5300.0,5.0
3261,4,26,3,2,20240309,7,1,600.0,4800.0,
3262,18,17,2,1,20240731,1,2,1100.0,1500.0,
3263,27,18,2,3,20240122,7,2,2100.0,4900.0,5.0
3264,29,9,2,2,20240622,1,3,3950.0,4150.0,1.0
3265,27,19,3,2,20240425,1,2,1100.0,1500.0,5.0
3266,49,20,3,3,20240525,2,0,0.0,800.0,1.0
3267,38,26,2,2,20240817,4,2,1000.0,3400.0,
3268,38,6,1,2,20240316,2,2,1300.0,1700.0,1.0
3269,29,7,1,3,20241021,5,2,1600.0,2600.0,
3270,48,10,4,1,20240621,5,3,2800.0,3800.0,5.0
3271,7,6,1,3,20240605,1,0,0.0,200.0,2.0
3272,30,17,3,3,20241028,6,3,1250.0,3650.0,4.0
3273,43,20,2,1,20240124,5,3,950.0,2950.0,2.0
3274,42,29,3,1,20241118,3,3,1450.0,3250.0,
3275,25,4,1,2,20241017,7,1,150.0,1550.0,1.0
3276,49,21,4,2,20241128,6,3,2150.0,5750.0,
3277,36,9,3,2,20241108,4,3,3150.0,3950.0,3.0
3278,19,6,3,2,20240411,5,3,1400.0,2400.0,
3279,10,22,1,3,20240304,2,0,0.0,1200.0,3.0
3280,24,3,3,2,20240420,2,1,450.0,850.0,3.0
3281,7,16,1,1,20240622,4,1,500.0,2100.0,4.0
3282,38,29,2,2,20240320,2,2,850.0,2050.0,3.0
3283,12,13,1,2,20240126,1,2,2250.0,2650.0,1.0
3284,32,2,4,3,20240812,3,0,0.0,600.0,4.0
3285,3,15,4,2,20240921,2,3,1250.0,2050.0,4.0
3286,8,11,4,1,20240810,5,2,1100.0,3100.0,5.0
3287,50,24,2,1,20240529,4,0,0.0,2400.0,5.0
3288,48,7,3,2,20240202,3,1,1000.0,1600.0,
3289,39,19,3,1,20241217,3,0,0.0,1200.0,3.0
3290,37,11,4,1,20240228,4,0,0.0,1600.0,3.0
3291,42,26,1,2,20240708,4,3,1300.0,3700.0,5.0
3292,6,4,4,2,20241112,6,3,2600.0,3800.0,3.0
3293,24,9,3,3,20241022,1,3,1350.0,1550.0,
3294,2,26,3,1,20240708,6,3,2000.0,5600.0,1.0
3295,19,12,4,2,20240325,4,2,650.0,2250.0,
3296,29,8,2,2,20240603,5,2,1000.0,2000.0,
3297,15,17,3,2,20241214,7,2,350.0,3150.0,5.0
3298,13,11,1,2,20240724,7,3,2900.0,5700.0,5.0
3299,46,23,1,1,20241111,4,3,1700.0,4100.0,1.0
3300,30,25,2,2,20241212,5,1,2500.0,5500.0,2.0
3301,14,22,3,1,20240624,4,2,750.0,3150.0,3.0
3302,49,27,2,1,20241025,3,0,0.0,1800.0,
3303,45,23,4,3,20241111,2,3,1050.0,2250.0,3.0
3304,50,20,2,1,20240609,7,3,3150.0,5950.0,
3305,3,25,1,1,20240321,3,2,1000.0,2800.0,
3306,50,13,2,1,20241205,4,0,0.0,1600.0,3.0
3307,37,27,1,2,20240109,6,1,1000.0,4600.0,
3308,26,15,2,1,20240402,2,1,500.0,1300.0,4.0
3309,31,25,2,2,20240103,4,3,2750.0,5150.0,1.0
3310,15,27,1,2,20240713,3,2,2700.0,4500.0,5.0
3311,27,18,2,2,20240802,7,1,400.0,3200.0,
3312,5,10,1,1,20240123,2,2,1100.0,1500.0,3.0
3313,38,19,4,1,20240508,6,0,0.0,2400.0,
3314,2,18,4,2,20240420,7,0,0.0,2800.0,3.0
3315,21,23,3,2,20240629,7,0,0.0,4200.0,
3316,36,25,3,2,20240829,5,3,750.0,3750.0,1.0
3317,13,27,1,3,20240625,5,2,3000.0,6000.0,
3318,29,22,4,1,20240901,6,0,0.0,3600.0,2.0
3319,23,4,2,3,20240504,5,3,3800.0,4800.0,4.0
3320,23,8,1,3,20241120,7,0,0.0,1400.0,
3321,22,12,3,3,20240317,3,1,2500.0,3700.0,5.0
3322,20,15,3,2,20240530,2,2,1750.0,2550.0,3.0
3323,17,20,3,1,20240205,2,2,1050.0,1850.0,5.0
3324,49,12,4,2,20241107,5,2,1450.0,3450.0,4.0
3325,5,17,4,3,20241013,7,0,0.0,2800.0,
3326,26,6,2,3,20240927,6,1,500.0,1700.0,
3327,15,18,3,2,20240108,7,1,100.0,2900.0,2.0
3328,32,21,2,1,20240117,3,3,3650.0,5450.0,1.0
3329,12,18,4,3,20240704,3,1,600.0,1800.0,2.0
3330,22,27,4,3,20241119,3,2,1900.0,3700.0,5.0
3331,50,12,4,3,20240229,4,3,2350.0,3950.0,
3332,44,29,4,2,20240128,3,0,0.0,1800.0,
3333,40,3,1,3,20240804,6,2,2200.0,3400.0,
3334,22,18,1,1,20241025,5,3,2850.0,4850.0,1.0
3335,6,30,3,2,20240909,6,3,1800.0,5400.0,4.0
3336,49,4,1,1,20240116,5,3,1350.0,2350.0,
3337,25,14,4,1,20240105,6,3,1950.0,4350.0,4.0
3338,10,30,2,3,20240802,1,0,0.0,600.0,
3339,44,20,4,3,20240630,7,2,900.0,3700.0,1.0
3340,46,29,3,2,20240527,6,2,1400.0,5000.0,
3341,45,16,4,3,20241114,1,0,0.0,400.0,
3342,42,4,1,3,20240819,7,2,1300.0,2700.0,
3343,17,14,3,1,20241212,2,1,300.0,1100.0,
3344,22,17,4,1,20240331,3,3,650.0,1850.0,2.0
3345,22,1,3,3,20240411,5,1,600.0,1600.0,3.0
3346,35,1,3,3,20240112,4,2,650.0,1450.0,
3347,4,21,1,3,20240915,4,0,0.0,2400.0,
3348,38,2,3,2,20241117,4,1,450.0,1250.0,5.0
3349,46,12,1,2,20240803,2,3,4100.0,4900.0,2.0
3350,14,14,3,2,20240714,6,1,150.0,2550.0,4.0
3351,18,5,2,3,20240603,1,1,500.0,700.0,
3352,24,11,3,3,20240516,6,2,1050.0,3450.0,2.0
3353,43,26,2,2,20240521,1,0,0.0,600.0,3.0
3354,42,1,2,2,20240920,3,3,1450.0,2050.0,5.0
3355,26,9,3,3,20240726,4,2,3100.0,3900.0,4.0
3356,4,30,1,1,20240416,5,3,1750.0,4750.0,
3357,11,17,4,3,20240211,3,3,3400.0,4600.0,5.0
3358,26,26,1,1,20240729,3,2,1300.0,3100.0,
3359,48,19,2,3,20240326,4,0,0.0,1600.0,5.0
3360,45,18,3,1,20241116,7,3,2200.0,5000.0,5.0
3361,17,13,1,1,20240124,5,0,0.0,2000.0,
3362,38,14,3,2,20240112,3,3,1700.0,2900.0,2.0
3363,48,26,2,2,20240419,6,0,0.0,3600.0,
3364,31,2,4,2,20241224,4,2,700.0,1500.0,
3365,5,20,3,1,20240131,1,2,1600.0,2000.0,
3366,5,20,2,2,20240506,7,3,850.0,3650.0,5.0
3367,23,2,2,1,20240816,5,3,2450.0,3450.0,4.0
3368,42,14,3,1,20240428,4,1,200.0,1800.0,4.0
3369,35,1,1,2,20241030,6,2,1150.0,2350.0,2.0
3370,28,14,4,2,20240108,1,2,1800.0,2200.0,
3371,45,21,3,2,20240131,5,3,850.0,3850.0,1.0
3372,39,3,3,2,20241003,7,2,1300.0,2700.0,1.0
3373,14,14,4,2,20240717,1,0,0.0,400.0,1.0
3374,8,22,3,2,20240413,6,1,800.0,4400.0,5.0
3375,42,1,1,3,20241028,7,0,0.0,1400.0,3.0
3376,33,29,2,2,20240913,5,3,1600.0,4600.0,
3377,17,17,4,3,20240730,7,0,0.0,2800.0,
3378,39,29,1,3,20241121,1,2,1950.0,2550.0,1.0
3379,43,13,3,1,20240629,3,1,450.0,1650.0,
3380,31,23,3,2,20240129,5,3,1650.0,4650.0,
3381,46,22,2,2,20240727,6,3,700.0,4300.0,
3382,35,25,3,3,20240315,3,0,0.0,1800.0,5.0
3383,9,8,1,3,20240518,4,0,0.0,800.0,5.0
3384,36,3,3,3,20240527,7,1,400.0,1800.0,2.0
3385,6,26,3,3,20240312,3,3,1400.0,3200.0,2.0
3386,9,1,1,2,20241114,5,3,3700.0,4700.0,1.0
3387,36,10,2,1,20240627,7,2,600.0,2000.0,4.0
3388,47,22,2,3,20240425,1,1,500.0,1100.0,
3389,37,5,1,2,20241122,7,3,3100.0,4500.0,4.0
3390,37,26,3,1,20241115,5,2,2100.0,5100.0,4.0
3391,33,24,4,3,20240626,3,1,300.0,2100.0,3.0
3392,40,8,1,1,20240130,1,0,0.0,200.0,
3393,35,3,3,1,20241112,3,2,1200.0,1800.0,2.0
3394,18,27,1,1,20240217,1,0,0.0,600.0,
3395,20,26,3,3,20240625,3,1,200.0,2000.0,
3396,18,29,2,3,20240527,2,3,2400.0,3600.0,2.0
3397,8,13,2,2,20240403,7,2,3250.0,6050.0,3.0
3398,46,22,3,1,20240218,4,3,1550.0,3950.0,4.0
3399,9,12,3,3,20241221,2,3,750.0,1550.0,
3400,6,11,3,3,20240709,2,1,300.0,1100.0,
3401,19,1,2,3,20240130,6,2,750.0,1950.0,
3402,39,11,2,3,20240701,7,2,1550.0,4350.0,
3403,29,20,3,2,20240611,1,1,200.0,600.0,3.0
3404,42,19,1,3,20240924,6,0,0.0,2400.0,
3405,7,9,4,3,20240529,3,2,1600.0,2200.0,
3406,26,21,2,1,20240226,2,2,2400.0,3600.0,
3407,22,26,1,1,20240713,5,2,1450.0,4450.0,2.0
3408,21,24,2,3,20240909,4,1,1000.0,3400.0,4.0
3409,17,13,2,1,20240315,2,2,2800.0,3600.0,
3410,49,24,2,2,20241101,3,0,0.0,1800.0,3.0
3411,14,29,1,1,20240428,5,3,1900.0,4900.0,
3412,39,13,1,2,20241029,1,0,0.0,400.0,2.0
3413,15,23,3,1,20240617,5,1,400.0,3400.0,4.0
3414,17,25,2,3,20240221,5,3,2500.0,5500.0,
3415,13,26,3,3,20240516,6,2,3500.0,7100.0,1.0
3416,18,18,2,1,20240823,6,2,900.0,3300.0,4.0
3417,42,27,4,1,20240530,2,2,2900.0,4100.0,5.0
3418,34,6,2,3,20240321,2,0,0.0,400.0,4.0
3419,18,4,3,3,20240313,7,3,1700.0,3100.0,3.0
3420,43,21,3,2,20241018,5,2,1100.0,4100.0,3.0
3421,29,27,2,3,20240112,1,3,1500.0,2100.0,1.0
3422,15,11,2,1,20240419,5,0,0.0,2000.0,4.0
3423,49,4,2,2,20240515,1,0,0.0,200.0,4.0
3424,40,23,1,1,20240725,7,1,200.0,4400.0,5.0
3425,48,24,3,3,20240317,4,2,3000.0,5400.0,3.0
3426,34,30,1,3,20240506,3,1,450.0,2250.0,5.0
3427,43,25,2,1,20240719,6,1,400.0,4000.0,1.0
3428,48,21,3,3,20240926,1,0,0.0,600.0,4.0
3429,16,1,4,3,20240928,5,1,2500.0,3500.0,
3430,14,16,1,2,20240519,7,3,2500.0,5300.0,
3431,11,26,3,2,20240401,5,1,2500.0,5500.0,2.0
3432,36,3,3,3,20240317,1,1,1000.0,1200.0,3.0
3433,17,1,1,1,20241004,2,3,1550.0,1950.0,
3434,18,20,1,1,20240825,4,3,2500.0,4100.0,
3435,4,30,2,3,20241115,4,2,1900.0,4300.0,2.0
3436,29,4,1,1,20240429,3,1,1500.0,2100.0,4.0
3437,26,6,1,3,20240913,4,0,0.0,800.0,
3438,49,23,4,2,20241128,3,1,500.0,2300.0,4.0
3439,26,20,4,3,20240727,2,0,0.0,800.0,3.0
3440,44,3,3,1,20240109,4,3,2300.0,3100.0,1.0
3441,41,17,2,3,20241112,6,0,0.0,2400.0,
3442,8,13,3,2,20240528,4,0,0.0,1600.0,4.0
3443,41,24,1,1,20240714,3,3,1800.0,3600.0,5.0
3444,22,11,1,1,20240427,3,0,0.0,1200.0,4.0
3445,20,18,4,1,20240525,2,0,0.0,800.0,3.0
3446,11,30,2,3,20240303,7,3,2100.0,6300.0,
3447,40,20,2,2,20240809,2,3,1950.0,2750.0,3.0
3448,11,19,4,1,20240115,6,1,400.0,2800.0,4.0
3449,27,15,3,2,20241204,7,0,0.0,2800.0,1.0
3450,25,2,2,3,20241119,3,2,2500.0,3100.0,
3451,31,25,2,2,20240531,3,0,0.0,1800.0,3.0
3452,20,18,3,2,20241011,6,3,2550.0,4950.0,1.0
3453,21,6,1,2,20240409,2,1,1500.0,1900.0,4.0
3454,48,2,4,2,20240119,6,3,1700.0,2900.0,1.0
3455,47,15,1,3,20240608,6,0,0.0,2400.0,5.0
3456,38,13,1,2,20240605,6,2,1250.0,3650.0,3.0
3457,3,12,2,2,20240222,4,3,1700.0,3300.0,
3458,10,16,4,1,20240216,3,1,600.0,1800.0,4.0
3459,50,17,4,1,20240118,2,2,3100.0,3900.0,4.0
3460,32,27,2,1,20240130,6,3,2200.0,5800.0,3.0
3461,34,27,1,1,20241011,2,2,1150.0,2350.0,4.0
3462,14,26,4,3,20240114,4,3,950.0,3350.0,5.0
3463,7,25,3,3,20240202,4,3,1250.0,3650.0,2.0
3464,47,15,3,1,20241109,2,2,300.0,1100.0,2.0
3465,31,15,4,3,20240509,7,1,2000.0,4800.0,5.0
3466,28,4,1,1,20240526,3,3,1150.0,1750.0,
3467,37,29,2,2,20240711,3,1,2000.0,3800.0,3.0
3468,18,8,4,3,20240824,7,0,0.0,1400.0,
3469,4,30,3,3,20240917,6,2,600.0,4200.0,
3470,17,22,2,2,20241222,4,2,1650.0,4050.0,
3471,22,2,2,2,20240810,4,2,1100.0,1900.0,4.0
3472,16,23,2,1,20240928,4,0,0.0,2400.0,2.0
3473,10,10,2,3,20240510,5,2,1400.0,2400.0,
3474,26,23,1,3,20240103,3,3,1650.0,3450.0,5.0
3475,37,20,4,3,20240416,3,2,500.0,1700.0,1.0
3476,44,29,1,1,20240329,1,1,1000.0,1600.0,2.0
3477,39,7,2,2,20241203,1,2,550.0,750.0,
3478,19,30,1,2,20240609,6,1,200.0,3800.0,1.0
3479,4,19,1,1,20240628,6,3,3850.0,6250.0,2.0
3480,36,25,4,1,20240507,5,3,1700.0,4700.0,
3481,27,15,3,1,20240507,2,1,100.0,900.0,2.0
3482,46,26,3,1,20240521,5,3,2300.0,5300.0,3.0
3483,49,24,2,2,20240511,6,2,2750.0,6350.0,1.0
3484,48,6,4,3,20240626,1,3,2000.0,2200.0,5.0
3485,4,13,4,1,20241119,7,1,2000.0,4800.0,3.0
3486,50,22,2,3,20240317,7,1,200.0,4400.0,5.0
3487,28,1,3,3,20240823,3,0,0.0,600.0,3.0
3488,36,5,4,3,20240109,6,2,2400.0,3600.0,3.0
3489,44,26,1,2,20240921,3,3,1850.0,3650.0,2.0
3490,47,30,2,2,20241118,7,0,0.0,4200.0,3.0
3491,14,20,4,3,20240220,1,0,0.0,400.0,3.0
3492,8,4,2,3,20241110,2,3,1350.0,1750.0,1.0
3493,28,10,4,2,20240718,7,3,1650.0,3050.0,
3494,33,10,1,3,20240907,4,3,3050.0,3850.0,4.0
3495,48,3,3,2,20240324,6,3,3200.0,4400.0,
3496,1,16,1,2,20240709,6,3,1200.0,3600.0,
3497,8,4,1,3,20240713,7,2,1900.0,3300.0,5.0
3498,48,18,3,1,20240924,1,3,2700.0,3100.0,
3499,12,1,3,2,20240504,5,1,150.0,1150.0,2.0
3500,15,27,4,1,20240427,5,0,0.0,3000.0,5.0
3501,19,9,4,2,20240206,7,2,950.0,2350.0,5.0
3502,42,30,3,3,20240713,1,3,1950.0,2550.0,2.0
3503,5,9,4,1,20240724,7,1,600.0,2000.0,
3504,41,9,2,1,20240218,5,1,2000.0,3000.0,
3505,30,16,2,1,20240716,5,2,1300.0,3300.0,5.0
3506,34,15,1,2,20240925,1,2,2000.0,2400.0,5.0
3507,32,5,3,2,20240726,4,1,450.0,1250.0,2.0
3508,20,2,2,3,20240916,4,1,500.0,1300.0,2.0
3509,40,29,2,1,20240408,6,3,1600.0,5200.0,4.0
3510,11,24,4,3,20240213,1,0,0.0,600.0,5.0
3511,2,20,1,1,20240203,4,1,600.0,2200.0,
3512,18,28,4,3,20240605,7,0,0.0,4200.0,3.0
3513,41,10,2,3,20240920,7,0,0.0,1400.0,3.0
3514,9,11,4,2,20240508,4,0,0.0,1600.0,2.0
3515,5,18,3,2,20241027,7,0,0.0,2800.0,
3516,26,19,1,1,20240826,2,1,500.0,1300.0,5.0
3517,47,25,3,1,20240630,5,3,1950.0,4950.0,4.0
3518,47,25,1,2,20240303,2,1,300.0,1500.0,4.0
3519,17,28,2,2,20240617,1,1,1000.0,1600.0,
3520,9,17,3,2,20240528,3,3,1700.0,2900.0,
3521,22,26,1,2,20240211,5,0,0.0,3000.0,4.0
3522,3,28,2,2,20240229,4,1,150.0,2550.0,4.0
3523,40,1,4,3,20240416,5,0,0.0,1000.0,
3524,23,30,3,3,20241015,7,0,0.0,4200.0,5.0
3525,26,2,2,3,20240126,4,3,3200.0,4000.0,2.0
3526,48,1,3,3,20241011,2,2,2600.0,3000.0,5.0
3527,31,17,3,3,20241123,6,2,1100.0,3500.0,5.0
3528,18,5,4,3,20240617,7,1,1500.0,2900.0,2.0
3529,22,23,1,3,20240603,2,2,700.0,1900.0,2.0
3530,12,9,4,2,20241221,5,3,2650.0,3650.0,
3531,6,1,1,3,20240923,3,1,200.0,800.0,1.0
3532,46,12,4,1,20241117,3,3,2700.0,3900.0,5.0
3533,31,2,2,2,20240927,4,3,1950.0,2750.0,
3534,6,24,4,2,20240112,5,3,2350.0,5350.0,
3535,49,19,2,1,20240219,7,1,150.0,2950.0,
3536,2,29,2,1,20241205,1,2,1200.0,1800.0,4.0
3537,48,10,3,1,20240727,5,2,1800.0,2800.0,2.0
3538,29,21,2,2,20241127,4,2,1050.0,3450.0,3.0
3539,33,29,4,1,20240322,6,3,2850.0,6450.0,5.0
3540,38,7,3,1,20240705,6,0,0.0,1200.0,
3541,30,6,1,2,20240117,3,1,100.0,700.0,2.0
3542,20,1,4,2,20240802,2,3,1000.0,1400.0,3.0
3543,29,14,2,1,20240528,3,3,3100.0,4300.0,
3544,34,10,2,1,20240702,6,0,0.0,1200.0,5.0
3545,31,4,2,1,20240711,5,3,3600.0,4600.0,
3546,33,19,2,1,20240101,6,1,1000.0,3400.0,
3547,19,19,1,1,20240408,4,2,1300.0,2900.0,
3548,42,20,1,3,20240429,4,0,0.0,1600.0,1.0
3549,36,18,2,3,20240925,4,3,2350.0,3950.0,
3550,18,8,2,3,20241201,2,2,1000.0,1400.0,4.0
3551,30,1,1,2,20240117,6,1,1000.0,2200.0,4.0
3552,17,14,1,1,20240227,3,0,0.0,1200.0,3.0
3553,8,26,3,2,20241112,2,2,500.0,1700.0,2.0
3554,41,6,2,2,20240510,7,1,450.0,1850.0,
3555,41,28,2,2,20241109,7,2,1900.0,6100.0,2.0
3556,33,3,3,1,20241214,7,3,3150.0,4550.0,3.0
3557,27,22,1,1,20240424,4,0,0.0,2400.0,
3558,20,17,1,1,20240419,5,0,0.0,2000.0,2.0
3559,6,10,1,1,20240830,2,0,0.0,400.0,5.0
3560,12,6,4,2,20240727,1,1,2500.0,2700.0,
3561,31,22,2,1,20241107,5,0,0.0,3000.0,
3562,35,25,1,2,20240919,4,1,600.0,3000.0,5.0
3563,50,29,3,3,20240406,5,1,100.0,3100.0,2.0
3564,26,25,1,2,20240206,1,1,800.0,1400.0,2.0
3565,15,13,2,2,20241217,1,2,1250.0,1650.0,
3566,21,18,1,1,20240818,1,3,3250.0,3650.0,
3567,38,12,3,1,20240204,6,2,1300.0,3700.0,
3568,28,5,4,3,20240920,4,0,0.0,800.0,1.0
3569,45,4,1,3,20240620,1,1,600.0,800.0,
3570,7,12,1,3,20240928,6,2,800.0,3200.0,3.0
3571,29,29,4,1,20240918,5,2,1100.0,4100.0,
3572,39,5,3,1,20241028,4,3,3650.0,4450.0,
3573,12,23,1,3,20240903,5,0,0.0,3000.0,3.0
3574,14,9,3,2,20240403,7,1,500.0,1900.0,
3575,15,2,2,2,20241204,5,0,0.0,1000.0,
3576,30,11,4,2,20240727,3,3,1650.0,2850.0,
3577,41,18,1,3,20240522,5,2,1200.0,3200.0,4.0
3578,9,27,2,3,20240917,5,0,0.0,3000.0,5.0
3579,4,3,3,3,20241225,3,0,0.0,600.0,5.0
3580,46,6,1,3,20241214,5,1,2500.0,3500.0,1.0
3581,13,7,3,3,20240809,1,1,1000.0,1200.0,5.0
3582,50,26,4,3,20240419,2,2,950.0,2150.0,2.0
3583,34,24,4,1,20240818,1,2,600.0,1200.0,4.0
3584,45,8,1,2,20240302,4,3,2600.0,3400.0,2.0
3585,31,11,1,1,20240326,7,1,1000.0,3800.0,2.0
3586,33,14,3,1,20240909,1,2,1200.0,1600.0,
3587,41,28,3,1,20240610,6,1,600.0,4200.0,1.0
3588,21,28,1,3,20240725,2,0,0.0,1200.0,4.0
3589,22,4,4,3,20240811,7,3,3350.0,4750.0,4.0
3590,19,17,2,2,20240202,6,3,1150.0,3550.0,
3591,28,6,2,2,20240303,6,1,2000.0,3200.0,
3592,20,14,4,3,20240306,1,2,1800.0,2200.0,1.0
3593,19,23,3,2,20241114,4,1,1000.0,3400.0,
3594,36,22,2,2,20240506,3,0,0.0,1800.0,
3595,36,23,1,1,20240411,2,2,1000.0,2200.0,2.0
3596,25,26,3,2,20241021,7,0,0.0,4200.0,1.0
3597,5,28,1,1,20241130,6,2,350.0,3950.0,2.0
3598,49,30,2,3,20240331,4,0,0.0,2400.0,1.0
3599,9,5,1,2,20240819,1,1,750.0,950.0,5.0
3600,15,14,1,3,20241119,3,3,2350.0,3550.0,2.0
3601,43,26,2,1,20240207,7,2,800.0,5000.0,2.0
3602,21,20,2,1,20241115,4,1,150.0,1750.0,2.0
3603,7,30,1,1,20241013,7,2,3500.0,7700.0,2.0
3604,43,10,1,3,20240731,3,1,100.0,700.0,4.0
