usage_id,booking_id,service_id,quantity,total_cost
4076,2741,2,3,600.0
4077,2742,3,4,2000.0
4078,2743,3,5,2500.0
4079,2743,2,5,1000.0
4080,2744,2,5,1000.0
4081,2744,1,5,500.0
4082,2745,4,2,300.0
4083,2745,1,3,300.0
4084,2745,2,4,800.0
4085,2746,3,3,1500.0
4086,2746,4,5,750.0
4087,2747,1,4,400.0
4088,2750,2,3,600.0
4089,2751,3,4,2000.0
4090,2751,1,2,200.0
4091,2751,2,2,400.0
4092,2752,2,3,600.0
4093,2752,1,1,100.0
4094,2752,3,2,1000.0
4095,2753,3,3,1500.0
4096,2753,1,4,400.0
4097,2753,2,4,800.0
4098,2754,4,4,600.0
4099,2754,3,2,1000.0
4100,2754,1,2,200.0
4101,2755,4,2,300.0
4102,2755,3,5,2500.0
4103,2755,1,2,200.0
4104,2756,3,2,1000.0
4105,2756,4,2,300.0
4106,2756,2,5,1000.0
4107,2757,1,1,100.0
4108,2760,2,3,600.0
4109,2761,4,5,750.0
4110,2761,1,2,200.0
4111,2762,4,3,450.0
4112,2763,4,2,300.0
4113,2763,3,4,2000.0
4114,2763,1,5,500.0
4115,2764,1,5,500.0
4116,2764,2,4,800.0
4117,2764,3,5,2500.0
4118,2765,2,1,200.0
4119,2767,1,5,500.0
4120,2769,1,1,100.0
4121,2770,1,3,300.0
4122,2770,4,3,450.0
4123,2771,1,1,100.0
4124,2771,4,1,150.0
4125,2771,3,4,2000.0
4126,2772,4,4,600.0
4127,2772,1,4,400.0
4128,2772,3,4,2000.0
4129,2773,1,2,200.0
4130,2773,3,1,500.0
4131,2774,4,4,600.0
4132,2774,2,1,200.0
4133,2774,3,2,1000.0
4134,2775,4,5,750.0
4135,2776,2,4,800.0
4136,2776,4,5,750.0
4137,2777,4,5,750.0
4138,2777,2,3,600.0
4139,2778,1,1,100.0
4140,2778,2,4,800.0
4141,2781,2,5,1000.0
4142,2781,3,5,2500.0
4143,2781,1,2,200.0
4144,2782,4,3,450.0
4145,2783,4,5,750.0
4146,2784,4,1,150.0
4147,2784,3,4,2000.0
4148,2784,2,2,400.0
4149,2785,4,5,750.0
4150,2785,2,2,400.0
4151,2786,1,2,200.0
4152,2787,2,2,400.0
4153,2787,1,2,200.0
4154,2787,4,5,750.0
4155,2788,3,4,2000.0
4156,2788,1,5,500.0
4157,2788,4,3,450.0
4158,2789,2,4,800.0
4159,2789,3,3,1500.0
4160,2789,1,1,100.0
4161,2790,1,4,400.0
4162,2791,2,3,600.0
4163,2791,4,2,300.0
4164,2791,1,3,300.0
4165,2792,4,1,150.0
4166,2792,1,1,100.0
4167,2793,2,5,1000.0
4168,2795,3,1,500.0
4169,2796,1,1,100.0
4170,2798,3,5,2500.0
4171,2798,1,4,400.0
4172,2798,4,1,150.0
4173,2799,1,4,400.0
4174,2799,3,2,1000.0
4175,2799,4,5,750.0
4176,2800,2,3,600.0
4177,2801,1,5,500.0
4178,2801,4,5,750.0
4179,2801,3,3,1500.0
4180,2802,1,1,100.0
4181,2802,3,2,1000.0
4182,2804,1,4,400.0
4183,2804,4,4,600.0
4184,2804,2,1,200.0
4185,2805,2,3,600.0
4186,2805,4,4,600.0
4187,2805,3,4,2000.0
4188,2806,2,1,200.0
4189,2806,1,3,300.0
4190,2806,4,2,300.0
4191,2808,1,1,100.0
4192,2809,1,5,500.0
4193,2809,3,2,1000.0
4194,2810,2,5,1000.0
4195,2810,4,2,300.0
4196,2813,4,4,600.0
4197,2813,3,3,1500.0
4198,2813,2,2,400.0
4199,2814,1,1,100.0
4200,2815,1,4,400.0
4201,2815,4,3,450.0
4202,2816,1,5,500.0
4203,2816,4,2,300.0
4204,2816,3,5,2500.0
4205,2817,2,4,800.0
4206,2818,2,4,800.0
4207,2818,3,5,2500.0
4208,2818,4,5,750.0
4209,2819,2,4,800.0
4210,2819,1,3,300.0
4211,2821,2,2,400.0
4212,2823,1,1,100.0
4213,2823,4,3,450.0
4214,2823,2,1,200.0
4215,2825,4,1,150.0
4216,2825,1,3,300.0
4217,2828,4,2,300.0
4218,2828,1,1,100.0
4219,2830,4,3,450.0
4220,2830,1,4,400.0
4221,2830,3,2,1000.0
4222,2831,4,5,750.0
4223,2833,1,2,200.0
4224,2833,4,3,450.0
4225,2833,2,2,400.0
4226,2834,4,1,150.0
4227,2834,3,3,1500.0
4228,2834,2,5,1000.0
4229,2836,3,5,2500.0
4230,2836,2,5,1000.0
4231,2837,4,5,750.0
4232,2837,2,1,200.0
4233,2837,3,4,2000.0
4234,2838,2,3,600.0
4235,2838,3,3,1500.0
4236,2838,1,1,100.0
4237,2839,2,2,400.0
4238,2839,4,5,750.0
4239,2839,1,3,300.0
4240,2840,2,2,400.0
4241,2840,4,4,600.0
4242,2840,3,2,1000.0
4243,2842,4,5,750.0
4244,2842,3,1,500.0
4245,2842,2,3,600.0
4246,2843,4,2,300.0
4247,2843,1,1,100.0
4248,2844,2,5,1000.0
4249,2845,1,4,400.0
4250,2845,2,1,200.0
4251,2851,3,3,1500.0
4252,2852,2,4,800.0
4253,2853,4,5,750.0
4254,2853,1,4,400.0
4255,2853,2,2,400.0
4256,2854,2,3,600.0
4257,2855,4,2,300.0
4258,2855,1,5,500.0
4259,2856,1,1,100.0
4260,2856,3,3,1500.0
4261,2856,4,1,150.0
4262,2857,1,4,400.0
4263,2857,2,1,200.0
4264,2857,3,1,500.0
4265,2858,1,5,500.0
4266,2858,4,2,300.0
4267,2858,3,2,1000.0
4268,2859,3,5,2500.0
4269,2859,2,4,800.0
4270,2859,1,5,500.0
4271,2860,3,5,2500.0
4272,2860,2,2,400.0
4273,2862,4,2,300.0
4274,2862,1,1,100.0
4275,2862,3,3,1500.0
4276,2864,1,1,100.0
4277,2864,2,1,200.0
4278,2865,2,3,600.0
4279,2866,4,1,150.0
4280,2866,1,2,200.0
4281,2867,1,2,200.0
4282,2870,3,5,2500.0
4283,2870,4,5,750.0
4284,2871,1,5,500.0
4285,2871,2,2,400.0
4286,2872,3,1,500.0
4287,2872,4,3,450.0
4288,2873,1,4,400.0
4289,2873,2,5,1000.0
4290,2873,3,2,1000.0
4291,2875,2,3,600.0
4292,2875,3,4,2000.0
4293,2877,3,2,1000.0
4294,2880,1,4,400.0
4295,2881,4,3,450.0
4296,2881,3,3,1500.0
4297,2882,4,1,150.0
4298,2882,3,4,2000.0
4299,2882,2,2,400.0
4300,2883,2,3,600.0
4301,2884,2,3,600.0
4302,2884,1,1,100.0
4303,2884,3,3,1500.0
4304,2885,4,2,300.0
4305,2885,1,2,200.0
4306,2887,3,4,2000.0
4307,2888,1,2,200.0
4308,2888,2,1,200.0
4309,2890,2,4,800.0
4310,2890,1,3,300.0
4311,2890,4,5,750.0
4312,2891,3,4,2000.0
4313,2892,4,1,150.0
4314,2892,1,2,200.0
4315,2892,2,3,600.0
4316,2893,3,4,2000.0
4317,2894,3,5,2500.0
4318,2894,1,4,400.0
4319,2896,3,2,1000.0
4320,2896,4,4,600.0
4321,2897,2,4,800.0
4322,2897,3,5,2500.0
4323,2897,1,2,200.0
4324,2898,2,2,400.0
4325,2898,4,4,600.0
4326,2898,3,4,2000.0
4327,2902,1,1,100.0
4328,2903,1,2,200.0
4329,2903,4,3,450.0
4330,2904,2,3,600.0
4331,2904,3,4,2000.0
4332,2904,4,2,300.0
4333,2905,1,2,200.0
4334,2905,4,5,750.0
4335,2905,3,4,2000.0
4336,2906,2,2,400.0
4337,2906,3,4,2000.0
4338,2906,1,5,500.0
4339,2907,2,3,600.0
4340,2907,3,5,2500.0
4341,2908,1,3,300.0
4342,2908,3,5,2500.0
4343,2908,2,3,600.0
4344,2910,2,4,800.0
4345,2910,1,5,500.0
4346,2911,1,1,100.0
4347,2911,3,2,1000.0
4348,2915,4,2,300.0
4349,2915,3,3,1500.0
4350,2916,4,3,450.0
4351,2919,1,1,100.0
4352,2921,3,4,2000.0
4353,2922,2,5,1000.0
4354,2922,4,1,150.0
4355,2923,4,4,600.0
4356,2923,1,5,500.0
4357,2924,3,3,1500.0
4358,2924,1,5,500.0
4359,2924,2,2,400.0
4360,2925,1,2,200.0
4361,2925,3,1,500.0
4362,2925,4,4,600.0
4363,2928,2,2,400.0
4364,2928,3,3,1500.0
4365,2928,4,5,750.0
4366,2929,1,3,300.0
4367,2929,3,2,1000.0
4368,2929,2,2,400.0
4369,2931,1,2,200.0
4370,2931,3,2,1000.0
4371,2932,3,4,2000.0
4372,2933,1,5,500.0
4373,2933,3,3,1500.0
4374,2934,3,1,500.0
4375,2934,4,2,300.0
4376,2934,1,3,300.0
4377,2935,1,3,300.0
4378,2936,1,1,100.0
4379,2939,4,1,150.0
4380,2939,1,3,300.0
4381,2939,3,5,2500.0
4382,2940,2,2,400.0
4383,2940,4,4,600.0
4384,2941,1,4,400.0
4385,2941,2,4,800.0
4386,2943,4,5,750.0
4387,2944,2,2,400.0
4388,2944,4,4,600.0
4389,2944,1,3,300.0
4390,2945,3,3,1500.0
4391,2946,4,3,450.0
4392,2946,2,3,600.0
4393,2947,1,1,100.0
4394,2949,1,2,200.0
4395,2949,2,3,600.0
4396,2949,4,3,450.0
4397,2950,4,3,450.0
4398,2950,1,2,200.0
4399,2950,3,2,1000.0
4400,2951,4,1,150.0
4401,2951,2,5,1000.0
4402,2951,3,5,2500.0
4403,2952,2,2,400.0
4404,2952,1,5,500.0
4405,2953,3,1,500.0
4406,2953,1,1,100.0
4407,2953,4,1,150.0
4408,2955,4,3,450.0
4409,2955,2,3,600.0
4410,2955,1,5,500.0
4411,2957,4,4,600.0
4412,2957,2,1,200.0
4413,2957,1,2,200.0
4414,2958,3,3,1500.0
4415,2958,1,2,200.0
4416,2958,4,5,750.0
4417,2959,1,3,300.0
4418,2959,2,3,600.0
4419,2959,4,4,600.0
4420,2960,4,5,750.0
4421,2961,1,5,500.0
4422,2961,3,2,1000.0
4423,2962,4,4,600.0
4424,2963,3,1,500.0
4425,2963,1,3,300.0
4426,2964,2,2,400.0
4427,2964,3,4,2000.0
4428,2967,3,3,1500.0
4429,2967,2,5,1000.0
4430,2967,1,2,200.0
4431,2969,1,4,400.0
4432,2969,3,1,500.0
4433,2969,4,4,600.0
4434,2970,1,4,400.0
4435,2971,4,1,150.0
4436,2972,4,3,450.0
4437,2973,1,5,500.0
4438,2973,4,5,750.0
4439,2974,4,3,450.0
4440,2974,3,1,500.0
4441,2974,1,2,200.0
4442,2975,4,3,450.0
4443,2975,1,2,200.0
4444,2975,2,2,400.0
4445,2977,4,3,450.0
4446,2977,2,1,200.0
4447,2977,1,3,300.0
4448,2978,2,1,200.0
4449,2979,2,5,1000.0
4450,2981,1,1,100.0
4451,2981,4,3,450.0
4452,2982,2,5,1000.0
4453,2982,3,4,2000.0
4454,2983,4,3,450.0
4455,2983,2,5,1000.0
4456,2983,1,4,400.0
4457,2984,3,5,2500.0
4458,2984,4,2,300.0
4459,2986,2,4,800.0
4460,2986,4,5,750.0
4461,2986,3,4,2000.0
4462,2989,1,2,200.0
4463,2990,3,3,1500.0
4464,2990,1,4,400.0
4465,2990,2,2,400.0
4466,2991,3,1,500.0
4467,2991,1,3,300.0
4468,2991,4,1,150.0
4469,2992,4,3,450.0
4470,2992,3,1,500.0
4471,2992,1,3,300.0
4472,2994,3,3,1500.0
4473,2995,4,5,750.0
4474,2995,3,2,1000.0
4475,2996,2,3,600.0
4476,2997,4,5,750.0
4477,2997,3,5,2500.0
4478,2997,2,1,200.0
4479,2998,2,2,400.0
4480,2998,3,4,2000.0
4481,2998,4,3,450.0
4482,3001,3,4,2000.0
4483,3003,1,3,300.0
4484,3003,3,4,2000.0
4485,3003,4,5,750.0
4486,3005,4,5,750.0
4487,3006,4,5,750.0
4488,3006,1,3,300.0
4489,3007,3,4,2000.0
4490,3007,4,4,600.0
4491,3007,2,4,800.0
4492,3008,4,5,750.0
4493,3008,3,3,1500.0
4494,3009,1,2,200.0
4495,3009,4,1,150.0
4496,3009,3,5,2500.0
4497,3010,3,4,2000.0
4498,3010,4,2,300.0
4499,3010,1,5,500.0
4500,3011,3,2,1000.0
4501,3012,4,5,750.0
4502,3013,3,3,1500.0
4503,3013,4,5,750.0
4504,3014,4,2,300.0
4505,3014,1,1,100.0
4506,3015,1,5,500.0
4507,3016,4,4,600.0
4508,3016,3,2,1000.0
4509,3017,1,5,500.0
4510,3020,4,3,450.0
4511,3020,2,4,800.0
4512,3021,1,3,300.0
4513,3021,2,1,200.0
4514,3021,3,4,2000.0
4515,3023,4,4,600.0
4516,3023,3,5,2500.0
4517,3023,1,1,100.0
4518,3024,3,2,1000.0
4519,3024,2,4,800.0
4520,3024,4,4,600.0
4521,3025,4,2,300.0
4522,3027,3,1,500.0
4523,3028,3,4,2000.0
4524,3028,1,5,500.0
4525,3029,4,1,150.0
4526,3030,3,3,1500.0
4527,3030,4,4,600.0
4528,3031,4,4,600.0
4529,3032,2,4,800.0
4530,3033,2,1,200.0
4531,3034,4,4,600.0
4532,3034,3,5,2500.0
4533,3035,4,3,450.0
4534,3035,3,5,2500.0
4535,3035,1,1,100.0
4536,3038,1,1,100.0
4537,3039,4,4,600.0
4538,3039,3,2,1000.0
4539,3040,1,1,100.0
4540,3041,4,4,600.0
4541,3041,2,4,800.0
4542,3041,1,2,200.0
4543,3042,3,2,1000.0
4544,3042,4,4,600.0
4545,3043,2,2,400.0
4546,3044,3,4,2000.0
4547,3046,2,4,800.0
4548,3046,4,4,600.0
4549,3047,4,3,450.0
4550,3048,2,2,400.0
4551,3048,4,1,150.0
4552,3049,2,4,800.0
4553,3049,1,3,300.0
4554,3050,4,4,600.0
4555,3050,1,4,400.0
4556,3051,2,1,200.0
4557,3053,3,4,2000.0
4558,3053,1,1,100.0
4559,3054,4,2,300.0
4560,3054,2,3,600.0
4561,3055,4,3,450.0
4562,3055,3,3,1500.0
4563,3055,2,1,200.0
4564,3056,1,4,400.0
4565,3057,3,1,500.0
4566,3057,2,5,1000.0
4567,3058,2,3,600.0
4568,3058,3,1,500.0
4569,3058,1,2,200.0
4570,3060,3,3,1500.0
4571,3060,4,3,450.0
4572,3060,1,3,300.0
4573,3061,2,3,600.0
4574,3061,3,3,1500.0
4575,3062,1,2,200.0
4576,3064,4,2,300.0
4577,3064,1,2,200.0
4578,3064,3,4,2000.0
4579,3065,1,1,100.0
4580,3066,1,5,500.0
4581,3066,4,5,750.0
4582,3067,1,3,300.0
4583,3068,2,1,200.0
4584,3069,4,3,450.0
4585,3069,2,5,1000.0
4586,3070,3,5,2500.0
4587,3070,4,1,150.0
4588,3072,3,3,1500.0
4589,3072,2,4,800.0
4590,3073,4,4,600.0
4591,3073,2,3,600.0
4592,3074,1,1,100.0
4593,3074,4,2,300.0
4594,3075,2,1,200.0
4595,3076,4,4,600.0
4596,3076,3,4,2000.0
4597,3077,3,2,1000.0
4598,3077,1,1,100.0
4599,3078,4,1,150.0
4600,3079,2,4,800.0
4601,3081,2,5,1000.0
4602,3081,4,5,750.0
4603,3081,1,5,500.0
4604,3083,3,5,2500.0
4605,3083,4,2,300.0
4606,3084,3,4,2000.0
4607,3084,2,3,600.0
4608,3084,1,1,100.0
4609,3087,4,5,750.0
4610,3087,3,4,2000.0
4611,3087,1,2,200.0
4612,3088,4,2,300.0
4613,3088,1,5,500.0
4614,3088,2,4,800.0
4615,3089,3,4,2000.0
4616,3089,4,4,600.0
4617,3090,1,5,500.0
4618,3090,3,4,2000.0
4619,3090,4,3,450.0
4620,3092,1,1,100.0
4621,3092,4,3,450.0
4622,3093,4,1,150.0
4623,3094,1,2,200.0
4624,3094,4,2,300.0
4625,3095,1,1,100.0
4626,3097,1,4,400.0
4627,3098,3,2,1000.0
4628,3099,4,5,750.0
4629,3101,3,3,1500.0
4630,3102,4,4,600.0
4631,3102,3,5,2500.0
4632,3103,3,2,1000.0
4633,3103,4,2,300.0
4634,3103,2,5,1000.0
4635,3105,1,1,100.0
4636,3105,2,5,1000.0
4637,3106,1,3,300.0
4638,3106,2,1,200.0
4639,3107,3,2,1000.0
4640,3107,4,3,450.0
4641,3108,2,5,1000.0
4642,3108,1,4,400.0
4643,3109,1,1,100.0
4644,3109,4,1,150.0
4645,3113,4,4,600.0
4646,3113,3,3,1500.0
4647,3118,1,3,300.0
4648,3118,3,3,1500.0
4649,3119,2,3,600.0
4650,3119,3,1,500.0
4651,3120,3,5,2500.0
4652,3120,4,1,150.0
4653,3120,1,1,100.0
4654,3121,2,3,600.0
4655,3123,3,5,2500.0
4656,3123,1,4,400.0
4657,3124,2,4,800.0
4658,3125,1,4,400.0
4659,3126,1,4,400.0
4660,3129,3,2,1000.0
4661,3129,1,1,100.0
4662,3130,1,1,100.0
4663,3131,1,3,300.0
4664,3132,3,3,1500.0
4665,3132,2,5,1000.0
4666,3132,1,4,400.0
4667,3133,2,5,1000.0
4668,3133,4,2,300.0
4669,3134,2,1,200.0
4670,3134,3,5,2500.0
4671,3134,4,4,600.0
4672,3137,2,4,800.0
4673,3138,1,1,100.0
4674,3138,4,2,300.0
4675,3138,2,5,1000.0
4676,3139,2,3,600.0
4677,3139,4,1,150.0
4678,3139,3,3,1500.0
4679,3140,4,1,150.0
4680,3140,1,1,100.0
4681,3140,2,3,600.0
4682,3141,1,3,300.0
4683,3141,4,2,300.0
4684,3142,4,2,300.0
4685,3142,2,1,200.0
4686,3143,4,2,300.0
4687,3143,2,2,400.0
4688,3143,1,3,300.0
4689,3144,4,3,450.0
4690,3144,2,2,400.0
4691,3144,1,1,100.0
4692,3147,1,5,500.0
4693,3147,2,3,600.0
4694,3149,3,4,2000.0
4695,3149,4,5,750.0
4696,3150,4,1,150.0
4697,3150,3,4,2000.0
4698,3150,2,4,800.0
4699,3151,4,2,300.0
4700,3151,3,1,500.0
4701,3152,1,5,500.0
4702,3152,3,4,2000.0
4703,3153,3,5,2500.0
4704,3153,2,4,800.0
4705,3154,4,5,750.0
4706,3155,3,4,2000.0
4707,3155,4,2,300.0
4708,3155,2,3,600.0
4709,3156,1,5,500.0
4710,3157,3,5,2500.0
4711,3158,3,5,2500.0
4712,3158,4,2,300.0
4713,3159,2,5,1000.0
4714,3160,2,1,200.0
4715,3160,3,2,1000.0
4716,3160,1,4,400.0
4717,3161,2,5,1000.0
4718,3162,2,5,1000.0
4719,3162,3,4,2000.0
4720,3162,1,5,500.0
4721,3163,3,4,2000.0
4722,3164,3,1,500.0
4723,3164,4,3,450.0
4724,3165,2,2,400.0
4725,3166,1,1,100.0
4726,3166,4,5,750.0
4727,3167,3,1,500.0
4728,3167,4,3,450.0
4729,3167,1,4,400.0
4730,3168,1,2,200.0
4731,3169,3,2,1000.0
4732,3170,1,2,200.0
4733,3170,2,3,600.0
4734,3170,3,2,1000.0
4735,3171,3,3,1500.0
4736,3171,4,3,450.0
4737,3172,1,3,300.0
4738,3172,3,4,2000.0
4739,3173,1,4,400.0
4740,3175,1,4,400.0
4741,3175,2,5,1000.0
4742,3176,3,3,1500.0
4743,3176,2,3,600.0
4744,3176,4,4,600.0
4745,3177,3,2,1000.0
4746,3178,1,2,200.0
4747,3180,2,1,200.0
4748,3180,3,1,500.0
4749,3180,4,3,450.0
4750,3182,1,4,400.0
4751,3184,2,4,800.0
4752,3184,1,4,400.0
4753,3186,2,4,800.0
4754,3186,1,4,400.0
4755,3186,4,5,750.0
4756,3187,4,5,750.0
4757,3187,2,3,600.0
4758,3187,1,2,200.0
4759,3188,1,3,300.0
4760,3188,3,3,1500.0
4761,3188,2,5,1000.0
4762,3189,3,2,1000.0
4763,3189,2,4,800.0
4764,3190,1,2,200.0
4765,3190,3,5,2500.0
4766,3191,2,3,600.0
4767,3191,1,2,200.0
4768,3191,4,4,600.0
4769,3192,1,5,500.0
4770,3192,4,2,300.0
4771,3193,3,4,2000.0
4772,3194,4,4,600.0
4773,3195,1,1,100.0
4774,3196,2,2,400.0
4775,3196,3,2,1000.0
4776,3197,3,4,2000.0
4777,3197,1,3,300.0
4778,3198,4,4,600.0
4779,3199,3,5,2500.0
4780,3199,4,5,750.0
4781,3200,3,2,1000.0
4782,3203,3,4,2000.0
4783,3203,2,4,800.0
4784,3205,2,4,800.0
4785,3205,1,5,500.0
4786,3206,3,1,500.0
4787,3206,4,5,750.0
4788,3207,3,2,1000.0
4789,3207,2,5,1000.0
4790,3207,1,1,100.0
4791,3208,3,2,1000.0
4792,3208,2,3,600.0
4793,3209,3,4,2000.0
4794,3210,2,1,200.0
4795,3210,3,1,500.0
4796,3211,1,4,400.0
4797,3212,1,5,500.0
4798,3212,2,5,1000.0
4799,3213,2,2,400.0
4800,3213,1,2,200.0
4801,3213,3,1,500.0
4802,3214,4,1,150.0
4803,3214,1,3,300.0
4804,3214,3,4,2000.0
4805,3215,2,5,1000.0
4806,3215,4,3,450.0
4807,3216,2,1,200.0
4808,3216,3,4,2000.0
4809,3216,1,5,500.0
4810,3217,2,3,600.0
4811,3217,4,1,150.0
4812,3217,1,4,400.0
4813,3218,3,3,1500.0
4814,3218,4,5,750.0
4815,3218,2,2,400.0
4816,3220,1,4,400.0
4817,3220,4,4,600.0
4818,3222,4,1,150.0
4819,3222,3,2,1000.0
4820,3222,2,5,1000.0
4821,3223,2,1,200.0
4822,3224,2,3,600.0
4823,3224,4,1,150.0
4824,3225,2,4,800.0
4825,3225,1,1,100.0
4826,3226,4,4,600.0
4827,3227,3,4,2000.0
4828,3227,1,5,500.0
4829,3227,2,1,200.0
4830,3228,2,5,1000.0
4831,3228,1,2,200.0
4832,3229,3,3,1500.0
4833,3229,2,2,400.0
4834,3229,4,4,600.0
4835,3230,4,5,750.0
4836,3230,2,2,400.0
4837,3231,3,4,2000.0
4838,3234,1,5,500.0
4839,3235,1,4,400.0
4840,3235,4,2,300.0
4841,3235,3,3,1500.0
4842,3236,4,1,150.0
4843,3236,2,5,1000.0
4844,3239,2,5,1000.0
4845,3239,1,2,200.0
4846,3240,3,1,500.0
4847,3242,1,1,100.0
4848,3246,2,2,400.0
4849,3246,3,2,1000.0
4850,3247,1,4,400.0
4851,3248,1,2,200.0
4852,3248,2,4,800.0
4853,3249,3,2,1000.0
4854,3252,2,2,400.0
4855,3254,3,5,2500.0
4856,3254,4,5,750.0
4857,3255,1,1,100.0
4858,3255,2,5,1000.0
4859,3257,2,4,800.0
4860,3257,4,4,600.0
4861,3258,3,5,2500.0
4862,3258,4,3,450.0
4863,3258,2,5,1000.0
4864,3259,1,1,100.0
4865,3259,3,1,500.0
4866,3260,3,5,2500.0
4867,3261,2,3,600.0
4868,3262,1,5,500.0
4869,3262,4,4,600.0
4870,3263,3,4,2000.0
4871,3263,1,1,100.0
4872,3264,2,5,1000.0
4873,3264,4,3,450.0
4874,3264,3,5,2500.0
4875,3265,3,2,1000.0
4876,3265,1,1,100.0
4877,3267,1,4,400.0
4878,3267,2,3,600.0
4879,3268,2,5,1000.0
4880,3268,1,3,300.0
4881,3269,4,4,600.0
4882,3269,2,5,1000.0
4883,3270,3,4,2000.0
4884,3270,1,2,200.0
4885,3270,2,3,600.0
4886,3272,1,3,300.0
4887,3272,4,1,150.0
4888,3272,2,4,800.0
4889,3273,1,3,300.0
4890,3273,2,1,200.0
4891,3273,4,3,450.0
4892,3274,3,1,500.0
4893,3274,1,5,500.0
4894,3274,4,3,450.0
4895,3275,4,1,150.0
4896,3276,3,3,1500.0
4897,3276,1,5,500.0
4898,3276,4,1,150.0
4899,3277,3,4,2000.0
4900,3277,2,2,400.0
4901,3277,4,5,750.0
4902,3278,4,4,600.0
4903,3278,2,3,600.0
4904,3278,1,2,200.0
4905,3280,4,3,450.0
4906,3281,1,5,500.0
4907,3282,2,2,400.0
4908,3282,4,3,450.0
4909,3283,3,3,1500.0
4910,3283,4,5,750.0
4911,3285,2,4,800.0
4912,3285,4,1,150.0
4913,3285,1,3,300.0
4914,3286,3,2,1000.0
4915,3286,1,1,100.0
4916,3288,2,5,1000.0
4917,3291,1,1,100.0
4918,3291,3,2,1000.0
4919,3291,2,1,200.0
4920,3292,2,4,800.0
4921,3292,4,2,300.0
4922,3292,3,3,1500.0
4923,3293,3,2,1000.0
4924,3293,4,1,150.0
4925,3293,2,1,200.0
4926,3294,3,2,1000.0
4927,3294,2,2,400.0
4928,3294,4,4,600.0
4929,3295,3,1,500.0
4930,3295,4,1,150.0
4931,3296,2,4,800.0
4932,3296,1,2,200.0
4933,3297,2,1,200.0
4934,3297,4,1,150.0
4935,3298,3,3,1500.0
4936,3298,2,4,800.0
4937,3298,4,4,600.0
4938,3299,4,4,600.0
4939,3299,1,3,300.0
4940,3299,2,4,800.0
4941,3300,3,5,2500.0
4942,3301,4,3,450.0
4943,3301,1,3,300.0
4944,3303,3,1,500.0
4945,3303,1,1,100.0
4946,3303,4,3,450.0
4947,3304,4,3,450.0
4948,3304,3,5,2500.0
4949,3304,2,1,200.0
4950,3305,1,4,400.0
4951,3305,4,4,600.0
4952,3307,2,5,1000.0
4953,3308,3,1,500.0
4954,3309,4,3,450.0
4955,3309,3,4,2000.0
4956,3309,1,3,300.0
4957,3310,1,2,200.0
4958,3310,3,5,2500.0
4959,3311,1,4,400.0
4960,3312,1,5,500.0
4961,3312,4,4,600.0
4962,3316,2,1,200.0
4963,3316,1,4,400.0
4964,3316,4,1,150.0
4965,3317,3,4,2000.0
4966,3317,2,5,1000.0
4967,3319,2,5,1000.0
4968,3319,1,3,300.0
4969,3319,3,5,2500.0
4970,3321,3,5,2500.0
4971,3322,3,2,1000.0
4972,3322,4,5,750.0
4973,3323,1,3,300.0
4974,3323,4,5,750.0
4975,3324,2,5,1000.0
4976,3324,4,3,450.0
4977,3326,3,1,500.0
4978,3327,1,1,100.0
4979,3328,2,2,400.0
4980,3328,3,5,2500.0
4981,3328,4,5,750.0
4982,3329,2,3,600.0
4983,3330,3,3,1500.0
4984,3330,2,2,400.0
4985,3331,3,2,1000.0
4986,3331,2,3,600.0
4987,3331,4,5,750.0
4988,3333,3,4,2000.0
4989,3333,2,1,200.0
4990,3334,4,5,750.0
4991,3334,3,4,2000.0
4992,3334,1,1,100.0
4993,3335,3,2,1000.0
4994,3335,1,2,200.0
4995,3335,4,4,600.0
4996,3336,3,1,500.0
4997,3336,4,3,450.0
4998,3336,2,2,400.0
4999,3337,4,5,750.0
5000,3337,2,1,200.0
5001,3337,3,2,1000.0
5002,3339,2,2,400.0
5003,3339,1,5,500.0
5004,3340,4,4,600.0
5005,3340,2,4,800.0
5006,3342,2,4,800.0
5007,3342,1,5,500.0
5008,3343,4,2,300.0
5009,3344,2,1,200.0
5010,3344,1,3,300.0
5011,3344,4,1,150.0
5012,3345,2,3,600.0
5013,3346,4,3,450.0
5014,3346,2,1,200.0
5015,3348,4,3,450.0
5016,3349,3,5,2500.0
5017,3349,4,4,600.0
5018,3349,2,5,1000.0
5019,3350,4,1,150.0
5020,3351,3,1,500.0
5021,3352,4,3,450.0
5022,3352,2,3,600.0
5023,3354,1,5,500.0
5024,3354,4,5,750.0
5025,3354,2,1,200.0
5026,3355,2,3,600.0
5027,3355,3,5,2500.0
5028,3356,3,2,1000.0
5029,3356,4,1,150.0
5030,3356,2,3,600.0
5031,3357,3,5,2500.0
5032,3357,4,2,300.0
5033,3357,2,3,600.0
5034,3358,2,4,800.0
5035,3358,3,1,500.0
5036,3360,2,4,800.0
5037,3360,3,2,1000.0
5038,3360,1,4,400.0
5039,3362,2,5,1000.0
5040,3362,4,2,300.0
5041,3362,1,4,400.0
5042,3364,2,2,400.0
5043,3364,4,2,300.0
5044,3365,3,3,1500.0
5045,3365,1,1,100.0
5046,3366,1,2,200.0
5047,3366,4,1,150.0
5048,3366,3,1,500.0
5049,3367,2,5,1000.0
5050,3367,4,3,450.0
5051,3367,3,2,1000.0
5052,3368,2,1,200.0
5053,3369,4,5,750.0
5054,3369,1,4,400.0
5055,3370,1,3,300.0
