booking_id,customer_id,room_id,booking_channel_id,check_in_date,check_out_date,stay_length
3337,25,14,4,2024-01-05T00:00:00,2024-01-11T00:00:00,6
3338,10,30,2,2024-08-02T00:00:00,2024-08-03T00:00:00,1
3339,44,20,4,2024-06-30T00:00:00,2024-07-07T00:00:00,7
3340,46,29,3,2024-05-27T00:00:00,2024-06-02T00:00:00,6
3341,45,16,4,2024-11-14T00:00:00,2024-11-15T00:00:00,1
3342,42,4,1,2024-08-19T00:00:00,2024-08-26T00:00:00,7
3343,17,14,3,2024-12-12T00:00:00,2024-12-14T00:00:00,2
3344,22,17,4,2024-03-31T00:00:00,2024-04-03T00:00:00,3
3345,22,1,3,2024-04-11T00:00:00,2024-04-16T00:00:00,5
3346,35,1,3,2024-01-12T00:00:00,2024-01-16T00:00:00,4
3347,4,21,1,2024-09-15T00:00:00,2024-09-19T00:00:00,4
3348,38,2,3,2024-11-17T00:00:00,2024-11-21T00:00:00,4
3349,46,12,1,2024-08-03T00:00:00,2024-08-05T00:00:00,2
3350,14,14,3,2024-07-14T00:00:00,2024-07-20T00:00:00,6
3351,18,5,2,2024-06-03T00:00:00,2024-06-04T00:00:00,1
3352,24,11,3,2024-05-16T00:00:00,2024-05-22T00:00:00,6
3353,43,26,2,2024-05-21T00:00:00,2024-05-22T00:00:00,1
3354,42,1,2,2024-09-20T00:00:00,2024-09-23T00:00:00,3
3355,26,9,3,2024-07-26T00:00:00,2024-07-30T00:00:00,4
3356,4,30,1,2024-04-16T00:00:00,2024-04-21T00:00:00,5
3357,11,17,4,2024-02-11T00:00:00,2024-02-14T00:00:00,3
3358,26,26,1,2024-07-29T00:00:00,2024-08-01T00:00:00,3
3359,48,19,2,2024-03-26T00:00:00,2024-03-30T00:00:00,4
3360,45,18,3,2024-11-16T00:00:00,2024-11-23T00:00:00,7
3361,17,13,1,2024-01-24T00:00:00,2024-01-29T00:00:00,5
3362,38,14,3,2024-01-12T00:00:00,2024-01-15T00:00:00,3
3363,48,26,2,2024-04-19T00:00:00,2024-04-25T00:00:00,6
3364,31,2,4,2024-12-24T00:00:00,2024-12-28T00:00:00,4
3365,5,20,3,2024-01-31T00:00:00,2024-02-01T00:00:00,1
3366,5,20,2,2024-05-06T00:00:00,2024-05-13T00:00:00,7
3367,23,2,2,2024-08-16T00:00:00,2024-08-21T00:00:00,5
3368,42,14,3,2024-04-28T00:00:00,2024-05-02T00:00:00,4
3369,35,1,1,2024-10-30T00:00:00,2024-11-05T00:00:00,6
3370,28,14,4,2024-01-08T00:00:00,2024-01-09T00:00:00,1
3371,45,21,3,2024-01-31T00:00:00,2024-02-05T00:00:00,5
3372,39,3,3,2024-10-03T00:00:00,2024-10-10T00:00:00,7
3373,14,14,4,2024-07-17T00:00:00,2024-07-18T00:00:00,1
3374,8,22,3,2024-04-13T00:00:00,2024-04-19T00:00:00,6
3375,42,1,1,2024-10-28T00:00:00,2024-11-04T00:00:00,7
3376,33,29,2,2024-09-13T00:00:00,2024-09-18T00:00:00,5
3377,17,17,4,2024-07-30T00:00:00,2024-08-06T00:00:00,7
3378,39,29,1,2024-11-21T00:00:00,2024-11-22T00:00:00,1
3379,43,13,3,2024-06-29T00:00:00,2024-07-02T00:00:00,3
3380,31,23,3,2024-01-29T00:00:00,2024-02-03T00:00:00,5
3381,46,22,2,2024-07-27T00:00:00,2024-08-02T00:00:00,6
3382,35,25,3,2024-03-15T00:00:00,2024-03-18T00:00:00,3
3383,9,8,1,2024-05-18T00:00:00,2024-05-22T00:00:00,4
3384,36,3,3,2024-05-27T00:00:00,2024-06-03T00:00:00,7
3385,6,26,3,2024-03-12T00:00:00,2024-03-15T00:00:00,3
3386,9,1,1,2024-11-14T00:00:00,2024-11-19T00:00:00,5
3387,36,10,2,2024-06-27T00:00:00,2024-07-04T00:00:00,7
3388,47,22,2,2024-04-25T00:00:00,2024-04-26T00:00:00,1
3389,37,5,1,2024-11-22T00:00:00,2024-11-29T00:00:00,7
3390,37,26,3,2024-11-15T00:00:00,2024-11-20T00:00:00,5
3391,33,24,4,2024-06-26T00:00:00,2024-06-29T00:00:00,3
3392,40,8,1,2024-01-30T00:00:00,2024-01-31T00:00:00,1
3393,35,3,3,2024-11-12T00:00:00,2024-11-15T00:00:00,3
3394,18,27,1,2024-02-17T00:00:00,2024-02-18T00:00:00,1
3395,20,26,3,2024-06-25T00:00:00,2024-06-28T00:00:00,3
3396,18,29,2,2024-05-27T00:00:00,2024-05-29T00:00:00,2
3397,8,13,2,2024-04-03T00:00:00,2024-04-10T00:00:00,7
3398,46,22,3,2024-02-18T00:00:00,2024-02-22T00:00:00,4
3399,9,12,3,2024-12-21T00:00:00,2024-12-23T00:00:00,2
3400,6,11,3,2024-07-09T00:00:00,2024-07-11T00:00:00,2
3401,19,1,2,2024-01-30T00:00:00,2024-02-05T00:00:00,6
3402,39,11,2,2024-07-01T00:00:00,2024-07-08T00:00:00,7
3403,29,20,3,2024-06-11T00:00:00,2024-06-12T00:00:00,1
3404,42,19,1,2024-09-24T00:00:00,2024-09-30T00:00:00,6
3405,7,9,4,2024-05-29T00:00:00,2024-06-01T00:00:00,3
3406,26,21,2,2024-02-26T00:00:00,2024-02-28T00:00:00,2
3407,22,26,1,2024-07-13T00:00:00,2024-07-18T00:00:00,5
3408,21,24,2,2024-09-09T00:00:00,2024-09-13T00:00:00,4
3409,17,13,2,2024-03-15T00:00:00,2024-03-17T00:00:00,2
3410,49,24,2,2024-11-01T00:00:00,2024-11-04T00:00:00,3
3411,14,29,1,2024-04-28T00:00:00,2024-05-03T00:00:00,5
3412,39,13,1,2024-10-29T00:00:00,2024-10-30T00:00:00,1
3413,15,23,3,2024-06-17T00:00:00,2024-06-22T00:00:00,5
3414,17,25,2,2024-02-21T00:00:00,2024-02-26T00:00:00,5
3415,13,26,3,2024-05-16T00:00:00,2024-05-22T00:00:00,6
3416,18,18,2,2024-08-23T00:00:00,2024-08-29T00:00:00,6
3417,42,27,4,2024-05-30T00:00:00,2024-06-01T00:00:00,2
3418,34,6,2,2024-03-21T00:00:00,2024-03-23T00:00:00,2
3419,18,4,3,2024-03-13T00:00:00,2024-03-20T00:00:00,7
3420,43,21,3,2024-10-18T00:00:00,2024-10-23T00:00:00,5
3421,29,27,2,2024-01-12T00:00:00,2024-01-13T00:00:00,1
3422,15,11,2,2024-04-19T00:00:00,2024-04-24T00:00:00,5
3423,49,4,2,2024-05-15T00:00:00,2024-05-16T00:00:00,1
3424,40,23,1,2024-07-25T00:00:00,2024-08-01T00:00:00,7
3425,48,24,3,2024-03-17T00:00:00,2024-03-21T00:00:00,4
3426,34,30,1,2024-05-06T00:00:00,2024-05-09T00:00:00,3
3427,43,25,2,2024-07-19T00:00:00,2024-07-25T00:00:00,6
3428,48,21,3,2024-09-26T00:00:00,2024-09-27T00:00:00,1
3429,16,1,4,2024-09-28T00:00:00,2024-10-03T00:00:00,5
3430,14,16,1,2024-05-19T00:00:00,2024-05-26T00:00:00,7
3431,11,26,3,2024-04-01T00:00:00,2024-04-06T00:00:00,5
3432,36,3,3,2024-03-17T00:00:00,2024-03-18T00:00:00,1
3433,17,1,1,2024-10-04T00:00:00,2024-10-06T00:00:00,2
3434,18,20,1,2024-08-25T00:00:00,2024-08-29T00:00:00,4
3435,4,30,2,2024-11-15T00:00:00,2024-11-19T00:00:00,4
3436,29,4,1,2024-04-29T00:00:00,2024-05-02T00:00:00,3
3437,26,6,1,2024-09-13T00:00:00,2024-09-17T00:00:00,4
3438,49,23,4,2024-11-28T00:00:00,2024-12-01T00:00:00,3
3439,26,20,4,2024-07-27T00:00:00,2024-07-29T00:00:00,2
3440,44,3,3,2024-01-09T00:00:00,2024-01-13T00:00:00,4
3441,41,17,2,2024-11-12T00:00:00,2024-11-18T00:00:00,6
3442,8,13,3,2024-05-28T00:00:00,2024-06-01T00:00:00,4
3443,41,24,1,2024-07-14T00:00:00,2024-07-17T00:00:00,3
3444,22,11,1,2024-04-27T00:00:00,2024-04-30T00:00:00,3
3445,20,18,4,2024-05-25T00:00:00,2024-05-27T00:00:00,2
3446,11,30,2,2024-03-03T00:00:00,2024-03-10T00:00:00,7
3447,40,20,2,2024-08-09T00:00:00,2024-08-11T00:00:00,2
3448,11,19,4,2024-01-15T00:00:00,2024-01-21T00:00:00,6
3449,27,15,3,2024-12-04T00:00:00,2024-12-11T00:00:00,7
3450,25,2,2,2024-11-19T00:00:00,2024-11-22T00:00:00,3
3451,31,25,2,2024-05-31T00:00:00,2024-06-03T00:00:00,3
3452,20,18,3,2024-10-11T00:00:00,2024-10-17T00:00:00,6
3453,21,6,1,2024-04-09T00:00:00,2024-04-11T00:00:00,2
3454,48,2,4,2024-01-19T00:00:00,2024-01-25T00:00:00,6
3455,47,15,1,2024-06-08T00:00:00,2024-06-14T00:00:00,6
3456,38,13,1,2024-06-05T00:00:00,2024-06-11T00:00:00,6
3457,3,12,2,2024-02-22T00:00:00,2024-02-26T00:00:00,4
3458,10,16,4,2024-02-16T00:00:00,2024-02-19T00:00:00,3
3459,50,17,4,2024-01-18T00:00:00,2024-01-20T00:00:00,2
3460,32,27,2,2024-01-30T00:00:00,2024-02-05T00:00:00,6
3461,34,27,1,2024-10-11T00:00:00,2024-10-13T00:00:00,2
3462,14,26,4,2024-01-14T00:00:00,2024-01-18T00:00:00,4
3463,7,25,3,2024-02-02T00:00:00,2024-02-06T00:00:00,4
3464,47,15,3,2024-11-09T00:00:00,2024-11-11T00:00:00,2
3465,31,15,4,2024-05-09T00:00:00,2024-05-16T00:00:00,7
3466,28,4,1,2024-05-26T00:00:00,2024-05-29T00:00:00,3
3467,37,29,2,2024-07-11T00:00:00,2024-07-14T00:00:00,3
3468,18,8,4,2024-08-24T00:00:00,2024-08-31T00:00:00,7
3469,4,30,3,2024-09-17T00:00:00,2024-09-23T00:00:00,6
3470,17,22,2,2024-12-22T00:00:00,2024-12-26T00:00:00,4
3471,22,2,2,2024-08-10T00:00:00,2024-08-14T00:00:00,4
3472,16,23,2,2024-09-28T00:00:00,2024-10-02T00:00:00,4
3473,10,10,2,2024-05-10T00:00:00,2024-05-15T00:00:00,5
3474,26,23,1,2024-01-03T00:00:00,2024-01-06T00:00:00,3
3475,37,20,4,2024-04-16T00:00:00,2024-04-19T00:00:00,3
3476,44,29,1,2024-03-29T00:00:00,2024-03-30T00:00:00,1
3477,39,7,2,2024-12-03T00:00:00,2024-12-04T00:00:00,1
3478,19,30,1,2024-06-09T00:00:00,2024-06-15T00:00:00,6
3479,4,19,1,2024-06-28T00:00:00,2024-07-04T00:00:00,6
3480,36,25,4,2024-05-07T00:00:00,2024-05-12T00:00:00,5
3481,27,15,3,2024-05-07T00:00:00,2024-05-09T00:00:00,2
3482,46,26,3,2024-05-21T00:00:00,2024-05-26T00:00:00,5
3483,49,24,2,2024-05-11T00:00:00,2024-05-17T00:00:00,6
3484,48,6,4,2024-06-26T00:00:00,2024-06-27T00:00:00,1
3485,4,13,4,2024-11-19T00:00:00,2024-11-26T00:00:00,7
3486,50,22,2,2024-03-17T00:00:00,2024-03-24T00:00:00,7
3487,28,1,3,2024-08-23T00:00:00,2024-08-26T00:00:00,3
3488,36,5,4,2024-01-09T00:00:00,2024-01-15T00:00:00,6
3489,44,26,1,2024-09-21T00:00:00,2024-09-24T00:00:00,3
3490,47,30,2,2024-11-18T00:00:00,2024-11-25T00:00:00,7
3491,14,20,4,2024-02-20T00:00:00,2024-02-21T00:00:00,1
3492,8,4,2,2024-11-10T00:00:00,2024-11-12T00:00:00,2
3493,28,10,4,2024-07-18T00:00:00,2024-07-25T00:00:00,7
3494,33,10,1,2024-09-07T00:00:00,2024-09-11T00:00:00,4
3495,48,3,3,2024-03-24T00:00:00,2024-03-30T00:00:00,6
3496,1,16,1,2024-07-09T00:00:00,2024-07-15T00:00:00,6
3497,8,4,1,2024-07-13T00:00:00,2024-07-20T00:00:00,7
3498,48,18,3,2024-09-24T00:00:00,2024-09-25T00:00:00,1
3499,12,1,3,2024-05-04T00:00:00,2024-05-09T00:00:00,5
3500,15,27,4,2024-04-27T00:00:00,2024-05-02T00:00:00,5
3501,19,9,4,2024-02-06T00:00:00,2024-02-13T00:00:00,7
3502,42,30,3,2024-07-13T00:00:00,2024-07-14T00:00:00,1
3503,5,9,4,2024-07-24T00:00:00,2024-07-31T00:00:00,7
3504,41,9,2,2024-02-18T00:00:00,2024-02-23T00:00:00,5
3505,30,16,2,2024-07-16T00:00:00,2024-07-21T00:00:00,5
3506,34,15,1,2024-09-25T00:00:00,2024-09-26T00:00:00,1
3507,32,5,3,2024-07-26T00:00:00,2024-07-30T00:00:00,4
3508,20,2,2,2024-09-16T00:00:00,2024-09-20T00:00:00,4
3509,40,29,2,2024-04-08T00:00:00,2024-04-14T00:00:00,6
3510,11,24,4,2024-02-13T00:00:00,2024-02-14T00:00:00,1
3511,2,20,1,2024-02-03T00:00:00,2024-02-07T00:00:00,4
3512,18,28,4,2024-06-05T00:00:00,2024-06-12T00:00:00,7
3513,41,10,2,2024-09-20T00:00:00,2024-09-27T00:00:00,7
3514,9,11,4,2024-05-08T00:00:00,2024-05-12T00:00:00,4
3515,5,18,3,2024-10-27T00:00:00,2024-11-03T00:00:00,7
3516,26,19,1,2024-08-26T00:00:00,2024-08-28T00:00:00,2
3517,47,25,3,2024-06-30T00:00:00,2024-07-05T00:00:00,5
3518,47,25,1,2024-03-03T00:00:00,2024-03-05T00:00:00,2
3519,17,28,2,2024-06-17T00:00:00,2024-06-18T00:00:00,1
3520,9,17,3,2024-05-28T00:00:00,2024-05-31T00:00:00,3
3521,22,26,1,2024-02-11T00:00:00,2024-02-16T00:00:00,5
3522,3,28,2,2024-02-29T00:00:00,2024-03-04T00:00:00,4
3523,40,1,4,2024-04-16T00:00:00,2024-04-21T00:00:00,5
3524,23,30,3,2024-10-15T00:00:00,2024-10-22T00:00:00,7
3525,26,2,2,2024-01-26T00:00:00,2024-01-30T00:00:00,4
3526,48,1,3,2024-10-11T00:00:00,2024-10-13T00:00:00,2
3527,31,17,3,2024-11-23T00:00:00,2024-11-29T00:00:00,6
3528,18,5,4,2024-06-17T00:00:00,2024-06-24T00:00:00,7
3529,22,23,1,2024-06-03T00:00:00,2024-06-05T00:00:00,2
3530,12,9,4,2024-12-21T00:00:00,2024-12-26T00:00:00,5
3531,6,1,1,2024-09-23T00:00:00,2024-09-26T00:00:00,3
3532,46,12,4,2024-11-17T00:00:00,2024-11-20T00:00:00,3
3533,31,2,2,2024-09-27T00:00:00,2024-10-01T00:00:00,4
3534,6,24,4,2024-01-12T00:00:00,2024-01-17T00:00:00,5
3535,49,19,2,2024-02-19T00:00:00,2024-02-26T00:00:00,7
3536,2,29,2,2024-12-05T00:00:00,2024-12-06T00:00:00,1
3537,48,10,3,2024-07-27T00:00:00,2024-08-01T00:00:00,5
3538,29,21,2,2024-11-27T00:00:00,2024-12-01T00:00:00,4
3539,33,29,4,2024-03-22T00:00:00,2024-03-28T00:00:00,6
3540,38,7,3,2024-07-05T00:00:00,2024-07-11T00:00:00,6
3541,30,6,1,2024-01-17T00:00:00,2024-01-20T00:00:00,3
3542,20,1,4,2024-08-02T00:00:00,2024-08-04T00:00:00,2
3543,29,14,2,2024-05-28T00:00:00,2024-05-31T00:00:00,3
3544,34,10,2,2024-07-02T00:00:00,2024-07-08T00:00:00,6
3545,31,4,2,2024-07-11T00:00:00,2024-07-16T00:00:00,5
3546,33,19,2,2024-01-01T00:00:00,2024-01-07T00:00:00,6
3547,19,19,1,2024-04-08T00:00:00,2024-04-12T00:00:00,4
3548,42,20,1,2024-04-29T00:00:00,2024-05-03T00:00:00,4
3549,36,18,2,2024-09-25T00:00:00,2024-09-29T00:00:00,4
3550,18,8,2,2024-12-01T00:00:00,2024-12-03T00:00:00,2
3551,30,1,1,2024-01-17T00:00:00,2024-01-23T00:00:00,6
3552,17,14,1,2024-02-27T00:00:00,2024-03-01T00:00:00,3
3553,8,26,3,2024-11-12T00:00:00,2024-11-14T00:00:00,2
3554,41,6,2,2024-05-10T00:00:00,2024-05-17T00:00:00,7
3555,41,28,2,2024-11-09T00:00:00,2024-11-16T00:00:00,7
3556,33,3,3,2024-12-14T00:00:00,2024-12-21T00:00:00,7
3557,27,22,1,2024-04-24T00:00:00,2024-04-28T00:00:00,4
3558,20,17,1,2024-04-19T00:00:00,2024-04-24T00:00:00,5
3559,6,10,1,2024-08-30T00:00:00,2024-09-01T00:00:00,2
3560,12,6,4,2024-07-27T00:00:00,2024-07-28T00:00:00,1
3561,31,22,2,2024-11-07T00:00:00,2024-11-12T00:00:00,5
3562,35,25,1,2024-09-19T00:00:00,2024-09-23T00:00:00,4
3563,50,29,3,2024-04-06T00:00:00,2024-04-11T00:00:00,5
3564,26,25,1,2024-02-06T00:00:00,2024-02-07T00:00:00,1
3565,15,13,2,2024-12-17T00:00:00,2024-12-18T00:00:00,1
3566,21,18,1,2024-08-18T00:00:00,2024-08-19T00:00:00,1
3567,38,12,3,2024-02-04T00:00:00,2024-02-10T00:00:00,6
3568,28,5,4,2024-09-20T00:00:00,2024-09-24T00:00:00,4
3569,45,4,1,2024-06-20T00:00:00,2024-06-21T00:00:00,1
3570,7,12,1,2024-09-28T00:00:00,2024-10-04T00:00:00,6
3571,29,29,4,2024-09-18T00:00:00,2024-09-23T00:00:00,5
3572,39,5,3,2024-10-28T00:00:00,2024-11-01T00:00:00,4
3573,12,23,1,2024-09-03T00:00:00,2024-09-08T00:00:00,5
3574,14,9,3,2024-04-03T00:00:00,2024-04-10T00:00:00,7
3575,15,2,2,2024-12-04T00:00:00,2024-12-09T00:00:00,5
3576,30,11,4,2024-07-27T00:00:00,2024-07-30T00:00:00,3
3577,41,18,1,2024-05-22T00:00:00,2024-05-27T00:00:00,5
3578,9,27,2,2024-09-17T00:00:00,2024-09-22T00:00:00,5
3579,4,3,3,2024-12-25T00:00:00,2024-12-28T00:00:00,3
3580,46,6,1,2024-12-14T00:00:00,2024-12-19T00:00:00,5
3581,13,7,3,2024-08-09T00:00:00,2024-08-10T00:00:00,1
3582,50,26,4,2024-04-19T00:00:00,2024-04-21T00:00:00,2
3583,34,24,4,2024-08-18T00:00:00,2024-08-19T00:00:00,1
3584,45,8,1,2024-03-02T00:00:00,2024-03-06T00:00:00,4
3585,31,11,1,2024-03-26T00:00:00,2024-04-02T00:00:00,7
3586,33,14,3,2024-09-09T00:00:00,2024-09-10T00:00:00,1
3587,41,28,3,2024-06-10T00:00:00,2024-06-16T00:00:00,6
3588,21,28,1,2024-07-25T00:00:00,2024-07-27T00:00:00,2
3589,22,4,4,2024-08-11T00:00:00,2024-08-18T00:00:00,7
3590,19,17,2,2024-02-02T00:00:00,2024-02-08T00:00:00,6
3591,28,6,2,2024-03-03T00:00:00,2024-03-09T00:00:00,6
3592,20,14,4,2024-03-06T00:00:00,2024-03-07T00:00:00,1
3593,19,23,3,2024-11-14T00:00:00,2024-11-18T00:00:00,4
3594,36,22,2,2024-05-06T00:00:00,2024-05-09T00:00:00,3
3595,36,23,1,2024-04-11T00:00:00,2024-04-13T00:00:00,2
3596,25,26,3,2024-10-21T00:00:00,2024-10-28T00:00:00,7
3597,5,28,1,2024-11-30T00:00:00,2024-12-06T00:00:00,6
3598,49,30,2,2024-03-31T00:00:00,2024-04-04T00:00:00,4
3599,9,5,1,2024-08-19T00:00:00,2024-08-20T00:00:00,1
3600,15,14,1,2024-11-19T00:00:00,2024-11-22T00:00:00,3
3601,43,26,2,2024-02-07T00:00:00,2024-02-14T00:00:00,7
3602,21,20,2,2024-11-15T00:00:00,2024-11-19T00:00:00,4
3603,7,30,1,2024-10-13T00:00:00,2024-10-20T00:00:00,7
3604,43,10,1,2024-07-31T00:00:00,2024-08-03T00:00:00,3
3605,45,19,1,2024-09-05T00:00:00,2024-09-11T00:00:00,6
3606,38,14,2,2024-04-22T00:00:00,2024-04-29T00:00:00,7
3607,25,19,4,2024-04-30T00:00:00,2024-05-04T00:00:00,4
3608,24,12,2,2024-12-11T00:00:00,2024-12-12T00:00:00,1
3609,8,17,4,2024-06-03T00:00:00,2024-06-10T00:00:00,7
3610,14,26,2,2024-09-05T00:00:00,2024-09-10T00:00:00,5
3611,7,13,3,2024-02-02T00:00:00,2024-02-09T00:00:00,7
3612,12,1,3,2024-12-15T00:00:00,2024-12-19T00:00:00,4
3613,20,17,1,2024-09-22T00:00:00,2024-09-24T00:00:00,2
3614,38,9,1,2024-01-02T00:00:00,2024-01-06T00:00:00,4
3615,19,28,3,2024-07-24T00:00:00,2024-07-29T00:00:00,5
3616,42,17,4,2024-01-29T00:00:00,2024-02-04T00:00:00,6
3617,12,20,3,2024-03-05T00:00:00,2024-03-09T00:00:00,4
3618,29,22,2,2024-03-28T00:00:00,2024-03-30T00:00:00,2
3619,36,23,3,2024-11-14T00:00:00,2024-11-16T00:00:00,2
3620,31,22,3,2024-03-17T00:00:00,2024-03-22T00:00:00,5
3621,40,16,2,2024-05-01T00:00:00,2024-05-07T00:00:00,6
3622,5,11,4,2024-11-26T00:00:00,2024-11-30T00:00:00,4
3623,4,19,4,2024-04-23T00:00:00,2024-04-24T00:00:00,1
3624,44,20,4,2024-06-02T00:00:00,2024-06-07T00:00:00,5
3625,2,23,3,2024-08-23T00:00:00,2024-08-30T00:00:00,7
3626,4,6,1,2024-03-25T00:00:00,2024-03-28T00:00:00,3
3627,14,3,1,2024-12-20T00:00:00,2024-12-22T00:00:00,2
3628,2,18,3,2024-05-02T00:00:00,2024-05-04T00:00:00,2
3629,38,8,3,2024-12-20T00:00:00,2024-12-24T00:00:00,4
3630,48,19,1,2024-10-19T00:00:00,2024-10-26T00:00:00,7
3631,37,9,3,2024-01-01T00:00:00,2024-01-02T00:00:00,1
3632,21,3,2,2024-09-22T00:00:00,2024-09-25T00:00:00,3
3633,30,20,3,2024-10-22T00:00:00,2024-10-24T00:00:00,2
3634,19,22,3,2024-06-09T00:00:00,2024-06-14T00:00:00,5
3635,10,2,2,2024-03-14T00:00:00,2024-03-18T00:00:00,4
3636,24,12,3,2024-07-29T00:00:00,2024-07-30T00:00:00,1
3637,14,14,2,2024-06-25T00:00:00,2024-07-02T00:00:00,7
3638,21,12,3,2024-07-15T00:00:00,2024-07-18T00:00:00,3
3639,41,15,1,2024-05-31T00:00:00,2024-06-07T00:00:00,7
3640,18,1,3,2024-10-07T00:00:00,2024-10-10T00:00:00,3
3641,46,1,2,2024-01-21T00:00:00,2024-01-25T00:00:00,4
3642,24,29,1,2024-10-08T00:00:00,2024-10-10T00:00:00,2
3643,45,14,3,2024-06-12T00:00:00,2024-06-16T00:00:00,4
3644,29,26,4,2024-02-02T00:00:00,2024-02-06T00:00:00,4
3645,40,22,1,2024-01-29T00:00:00,2024-02-05T00:00:00,7
3646,50,26,1,2024-08-03T00:00:00,2024-08-05T00:00:00,2
3647,34,4,2,2024-08-29T00:00:00,2024-09-03T00:00:00,5
3648,12,24,3,2024-05-27T00:00:00,2024-05-30T00:00:00,3
3649,31,1,2,2024-02-14T00:00:00,2024-02-21T00:00:00,7
3650,48,30,3,2024-07-19T00:00:00,2024-07-23T00:00:00,4
3651,23,30,4,2024-10-21T00:00:00,2024-10-24T00:00:00,3
3652,10,15,3,2024-04-30T00:00:00,2024-05-06T00:00:00,6
3653,9,2,2,2024-03-05T00:00:00,2024-03-12T00:00:00,7
3654,15,19,3,2024-03-02T00:00:00,2024-03-06T00:00:00,4
3655,38,1,2,2024-04-24T00:00:00,2024-04-27T00:00:00,3
3656,48,30,2,2024-07-06T00:00:00,2024-07-07T00:00:00,1
3657,31,23,2,2024-04-15T00:00:00,2024-04-19T00:00:00,4
3658,23,18,4,2024-08-23T00:00:00,2024-08-25T00:00:00,2
3659,44,21,1,2024-08-28T00:00:00,2024-08-30T00:00:00,2
3660,24,30,2,2024-06-26T00:00:00,2024-06-27T00:00:00,1
3661,43,23,3,2024-03-27T00:00:00,2024-04-02T00:00:00,6
3662,46,4,3,2024-08-24T00:00:00,2024-08-31T00:00:00,7
3663,43,19,4,2024-03-14T00:00:00,2024-03-16T00:00:00,2
3664,10,3,2,2024-01-16T00:00:00,2024-01-18T00:00:00,2
3665,35,10,3,2024-08-02T00:00:00,2024-08-06T00:00:00,4
3666,34,26,3,2024-10-27T00:00:00,2024-11-02T00:00:00,6
3667,47,1,2,2024-03-20T00:00:00,2024-03-26T00:00:00,6
3668,10,3,1,2024-10-07T00:00:00,2024-10-10T00:00:00,3
3669,28,12,3,2024-03-14T00:00:00,2024-03-20T00:00:00,6
3670,33,25,3,2024-07-05T00:00:00,2024-07-07T00:00:00,2
3671,4,12,3,2024-01-11T00:00:00,2024-01-18T00:00:00,7
3672,4,2,4,2024-02-15T00:00:00,2024-02-19T00:00:00,4
3673,25,26,2,2024-03-08T00:00:00,2024-03-10T00:00:00,2
3674,39,22,2,2024-06-02T00:00:00,2024-06-04T00:00:00,2
3675,43,23,3,2024-12-07T00:00:00,2024-12-13T00:00:00,6
3676,44,2,2,2024-11-19T00:00:00,2024-11-20T00:00:00,1
3677,21,27,4,2024-03-09T00:00:00,2024-03-12T00:00:00,3
3678,45,7,1,2024-04-23T00:00:00,2024-04-28T00:00:00,5
3679,7,2,4,2024-06-12T00:00:00,2024-06-15T00:00:00,3
3680,8,10,3,2024-07-03T00:00:00,2024-07-06T00:00:00,3
3681,23,7,3,2024-05-14T00:00:00,2024-05-15T00:00:00,1
3682,24,20,3,2024-08-10T00:00:00,2024-08-11T00:00:00,1
3683,5,2,3,2024-08-02T00:00:00,2024-08-07T00:00:00,5
3684,7,18,1,2024-04-22T00:00:00,2024-04-29T00:00:00,7
3685,16,8,4,2024-12-22T00:00:00,2024-12-24T00:00:00,2
3686,33,5,1,2024-01-09T00:00:00,2024-01-16T00:00:00,7
3687,22,3,1,2024-11-28T00:00:00,2024-12-04T00:00:00,6
3688,14,27,3,2024-08-10T00:00:00,2024-08-17T00:00:00,7
3689,11,22,4,2024-05-22T00:00:00,2024-05-23T00:00:00,1
3690,17,26,3,2024-11-16T00:00:00,2024-11-21T00:00:00,5
3691,29,16,4,2024-06-28T00:00:00,2024-06-30T00:00:00,2
3692,7,15,3,2024-04-15T00:00:00,2024-04-16T00:00:00,1
3693,24,1,3,2024-12-05T00:00:00,2024-12-07T00:00:00,2
3694,45,18,4,2024-01-20T00:00:00,2024-01-25T00:00:00,5
3695,1,11,3,2024-07-18T00:00:00,2024-07-24T00:00:00,6
3696,38,6,3,2024-06-07T00:00:00,2024-06-09T00:00:00,2
3697,20,30,2,2024-09-04T00:00:00,2024-09-11T00:00:00,7
3698,5,8,4,2024-11-10T00:00:00,2024-11-15T00:00:00,5
3699,20,18,4,2024-12-25T00:00:00,2024-12-29T00:00:00,4
3700,48,21,1,2024-08-01T00:00:00,2024-08-04T00:00:00,3
3701,13,30,3,2024-02-21T00:00:00,2024-02-25T00:00:00,4
3702,44,26,4,2024-02-07T00:00:00,2024-02-14T00:00:00,7
3703,47,6,1,2024-11-02T00:00:00,2024-11-04T00:00:00,2
3704,49,28,4,2024-09-17T00:00:00,2024-09-21T00:00:00,4
3705,15,1,3,2024-06-14T00:00:00,2024-06-18T00:00:00,4
3706,13,12,2,2024-09-11T00:00:00,2024-09-12T00:00:00,1
3707,27,13,1,2024-12-05T00:00:00,2024-12-10T00:00:00,5
3708,50,7,3,2024-11-24T00:00:00,2024-11-27T00:00:00,3
3709,9,25,1,2024-07-05T00:00:00,2024-07-10T00:00:00,5
3710,2,15,3,2024-07-18T00:00:00,2024-07-24T00:00:00,6
3711,31,11,3,2024-10-16T00:00:00,2024-10-22T00:00:00,6
3712,34,11,1,2024-08-18T00:00:00,2024-08-21T00:00:00,3
3713,30,5,4,2024-04-04T00:00:00,2024-04-11T00:00:00,7
