payment_id,booking_id,payment_type_id,amount,status
2601,2601,1,2000.0,Pending
2602,2602,3,3750.0,Paid
2603,2603,3,600.0,Paid
2604,2604,3,700.0,Paid
2605,2605,3,4150.0,Paid
2606,2606,1,3750.0,Paid
2607,2607,2,2200.0,Paid
2608,2608,3,2400.0,Pending
2609,2609,1,3700.0,Paid
2610,2610,2,3300.0,Pending
2611,2611,3,3250.0,Pending
2612,2612,3,1800.0,Paid
2613,2613,2,1600.0,Paid
2614,2614,3,1550.0,Paid
2615,2615,3,2400.0,Pending
2616,2616,1,4200.0,Pending
2617,2617,3,2000.0,Paid
2618,2618,3,2400.0,Pending
2619,2619,3,1700.0,Paid
2620,2620,1,5200.0,Paid
2621,2621,2,3000.0,Pending
2622,2622,3,1800.0,Pending
2623,2623,2,4700.0,Pending
2624,2624,1,2300.0,Paid
2625,2625,3,4200.0,Paid
2626,2626,2,3250.0,Paid
2627,2627,1,1450.0,Paid
2628,2628,3,4200.0,Pending
2629,2629,1,1400.0,Paid
2630,2630,3,1600.0,Paid
2631,2631,3,2900.0,Pending
2632,2632,2,2100.0,Pending
2633,2633,3,2300.0,Paid
2634,2634,2,600.0,Paid
2635,2635,2,1000.0,Pending
2636,2636,1,1000.0,Paid
2637,2637,2,2800.0,Pending
2638,2638,3,1200.0,Paid
2639,2639,1,5700.0,Paid
2640,2640,1,5800.0,Paid
2641,2641,3,2950.0,Paid
2642,2642,3,3300.0,Pending
2643,2643,3,5600.0,Paid
2644,2644,1,1400.0,Pending
2645,2645,2,2350.0,Paid
2646,2646,2,600.0,Paid
2647,2647,1,3250.0,Pending
2648,2648,2,1200.0,Pending
2649,2649,1,2450.0,Paid
2650,2650,2,1450.0,Paid
2651,2651,2,1200.0,Paid
2652,2652,2,5950.0,Paid
2653,2653,3,2500.0,Pending
2654,2654,2,900.0,Pending
2655,2655,3,3350.0,Paid
2656,2656,2,1000.0,Pending
2657,2657,2,3000.0,Pending
2658,2658,2,3700.0,Pending
2659,2659,2,3000.0,Paid
2660,2660,1,3400.0,Pending
2661,2661,1,1000.0,Paid
2662,2662,2,800.0,Paid
2663,2663,3,4700.0,Pending
2664,2664,1,1200.0,Pending
2665,2665,1,400.0,Pending
2666,2666,2,1700.0,Paid
2667,2667,1,4450.0,Pending
2668,2668,2,600.0,Paid
2669,2669,3,3600.0,Pending
2670,2670,1,2400.0,Pending
2671,2671,2,200.0,Paid
2672,2672,2,1950.0,Paid
2673,2673,3,1800.0,Pending
2674,2674,2,3500.0,Paid
2675,2675,1,3000.0,Paid
2676,2676,2,4900.0,Pending
2677,2677,1,5550.0,Paid
2678,2678,2,2400.0,Pending
2679,2679,2,950.0,Paid
2680,2680,3,800.0,Pending
2681,2681,2,5500.0,Pending
2682,2682,1,2900.0,Pending
2683,2683,3,3550.0,Paid
2684,2684,2,700.0,Pending
2685,2685,3,3200.0,Paid
2686,2686,3,5100.0,Paid
2687,2687,2,1550.0,Pending
2688,2688,1,3700.0,Paid
2689,2689,2,5500.0,Pending
2690,2690,1,2700.0,Paid
2691,2691,2,6100.0,Pending
2692,2692,2,3300.0,Pending
2693,2693,1,3200.0,Pending
2694,2694,3,1200.0,Pending
2695,2695,3,1300.0,Pending
2696,2696,1,3800.0,Pending
2697,2697,3,2000.0,Pending
2698,2698,3,5100.0,Pending
2699,2699,3,2900.0,Pending
2700,2700,1,1900.0,Pending
2701,2701,1,2000.0,Paid
2702,2702,2,2750.0,Pending
2703,2703,1,1900.0,Pending
2704,2704,3,4550.0,Pending
2705,2705,3,1600.0,Pending
2706,2706,3,700.0,Paid
2707,2707,3,200.0,Paid
2708,2708,3,3600.0,Pending
2709,2709,1,2750.0,Paid
2710,2710,2,1900.0,Pending
2711,2711,3,1900.0,Paid
2712,2712,2,5650.0,Pending
2713,2713,2,1900.0,Paid
2714,2714,3,1800.0,Paid
2715,2715,3,2400.0,Paid
2716,2716,1,400.0,Paid
2717,2717,3,1750.0,Paid
2718,2718,1,3550.0,Pending
2719,2719,3,3100.0,Paid
2720,2720,2,1150.0,Pending
2721,2721,3,3350.0,Pending
2722,2722,3,3000.0,Paid
2723,2723,1,900.0,Paid
2724,2724,1,3300.0,Paid
2725,2725,3,2000.0,Paid
2726,2726,3,2800.0,Pending
2727,2727,1,4400.0,Paid
2728,2728,3,3550.0,Pending
2729,2729,2,1300.0,Paid
2730,2730,3,3750.0,Paid
2731,2731,2,1400.0,Pending
2732,2732,2,2300.0,Paid
2733,2733,2,5100.0,Paid
2734,2734,1,2800.0,Pending
2735,2735,2,400.0,Paid
2736,2736,2,1800.0,Pending
2737,2737,2,800.0,Paid
2738,2738,3,1400.0,Pending
2739,2739,1,6900.0,Paid
2740,2740,1,2100.0,Paid
2741,2741,3,4400.0,Pending
2742,2742,2,6200.0,Pending
2743,2743,1,3900.0,Paid
2744,2744,1,2100.0,Paid
2745,2745,2,1600.0,Paid
2746,2746,3,2850.0,Paid
2747,2747,1,1600.0,Paid
2748,2748,3,2400.0,Paid
2749,2749,3,400.0,Paid
2750,2750,2,3000.0,Pending
2751,2751,1,3200.0,Paid
2752,2752,2,2100.0,Pending
2753,2753,2,3100.0,Paid
2754,2754,2,5400.0,Pending
2755,2755,2,4800.0,Paid
2756,2756,3,3100.0,Pending
2757,2757,3,500.0,Pending
2758,2758,2,1600.0,Paid
2759,2759,1,1400.0,Pending
2760,2760,2,800.0,Pending
2761,2761,1,3350.0,Pending
2762,2762,2,1050.0,Pending
2763,2763,2,7000.0,Paid
2764,2764,2,4600.0,Paid
2765,2765,3,1000.0,Pending
2766,2766,3,1200.0,Pending
2767,2767,1,1300.0,Pending
2768,2768,1,1000.0,Pending
2769,2769,3,1100.0,Paid
2770,2770,1,2550.0,Paid
2771,2771,3,3650.0,Pending
2772,2772,1,4600.0,Paid
2773,2773,1,2700.0,Paid
2774,2774,3,3600.0,Paid
2775,2775,3,2350.0,Pending
2776,2776,1,2150.0,Paid
2777,2777,2,1950.0,Pending
2778,2778,1,1500.0,Paid
2779,2779,1,1800.0,Paid
2780,2780,2,2400.0,Pending
2781,2781,1,6500.0,Paid
2782,2782,2,2850.0,Pending
2783,2783,3,1950.0,Pending
2784,2784,3,3350.0,Pending
2785,2785,1,1750.0,Pending
2786,2786,3,1200.0,Pending
2787,2787,1,2550.0,Pending
2788,2788,1,3950.0,Pending
2789,2789,2,2800.0,Pending
2790,2790,3,1400.0,Pending
2791,2791,2,1400.0,Paid
2792,2792,2,1450.0,Paid
2793,2793,3,2000.0,Paid
2794,2794,1,3600.0,Pending
2795,2795,2,1700.0,Paid
2796,2796,1,3100.0,Paid
2797,2797,3,200.0,Paid
2798,2798,2,3450.0,Paid
2799,2799,3,4550.0,Pending
2800,2800,1,3400.0,Pending
2801,2801,2,3950.0,Paid
2802,2802,1,1900.0,Pending
2803,2803,2,2800.0,Pending
2804,2804,1,2000.0,Paid
2805,2805,2,5600.0,Paid
2806,2806,1,1200.0,Paid
2807,2807,3,3000.0,Paid
2808,2808,1,900.0,Paid
2809,2809,2,3500.0,Pending
2810,2810,1,1700.0,Pending
2811,2811,1,2800.0,Pending
2812,2812,3,4200.0,Pending
2813,2813,2,6100.0,Paid
2814,2814,2,500.0,Pending
2815,2815,2,1650.0,Paid
2816,2816,3,4500.0,Paid
2817,2817,2,2200.0,Paid
2818,2818,2,6050.0,Paid
2819,2819,3,2300.0,Paid
2820,2820,1,200.0,Paid
2821,2821,1,1000.0,Pending
2822,2822,1,3600.0,Paid
2823,2823,2,4350.0,Paid
2824,2824,3,2400.0,Paid
2825,2825,2,1050.0,Pending
2826,2826,1,400.0,Paid
2827,2827,3,200.0,Paid
2828,2828,2,4000.0,Pending
2829,2829,2,3000.0,Pending
2830,2830,2,4650.0,Pending
2831,2831,1,1550.0,Pending
2832,2832,3,2000.0,Pending
2833,2833,3,3450.0,Pending
2834,2834,1,3250.0,Pending
2835,2835,3,1000.0,Paid
2836,2836,1,4500.0,Pending
2837,2837,3,3550.0,Paid
2838,2838,2,3400.0,Paid
2839,2839,1,3050.0,Pending
2840,2840,1,2800.0,Pending
2841,2841,1,1800.0,Pending
2842,2842,1,3450.0,Pending
2843,2843,2,2800.0,Pending
2844,2844,1,1800.0,Pending
2845,2845,1,1600.0,Pending
2846,2846,3,1800.0,Paid
2847,2847,1,400.0,Paid
2848,2848,2,400.0,Paid
2849,2849,2,400.0,Paid
2850,2850,3,1000.0,Paid
2851,2851,1,5100.0,Pending
2852,2852,3,1200.0,Pending
2853,2853,2,2950.0,Paid
2854,2854,2,1800.0,Pending
2855,2855,3,1800.0,Paid
2856,2856,3,2950.0,Paid
2857,2857,2,1300.0,Pending
2858,2858,3,3000.0,Paid
2859,2859,3,7400.0,Pending
2860,2860,2,6500.0,Paid
2861,2861,1,2400.0,Paid
2862,2862,1,2100.0,Pending
2863,2863,3,1000.0,Paid
2864,2864,2,2300.0,Pending
2865,2865,2,3000.0,Pending
2866,2866,2,1750.0,Pending
2867,2867,2,1400.0,Pending
2868,2868,3,1000.0,Pending
2869,2869,2,1200.0,Paid
2870,2870,2,3650.0,Pending
2871,2871,1,2300.0,Paid
2872,2872,3,1350.0,Paid
2873,2873,1,6600.0,Paid
2874,2874,3,1800.0,Pending
2875,2875,3,6800.0,Paid
2876,2876,3,400.0,Pending
2877,2877,1,5200.0,Paid
2878,2878,2,2400.0,Pending
2879,2879,1,2400.0,Paid
2880,2880,2,800.0,Pending
2881,2881,3,3950.0,Pending
2882,2882,3,2950.0,Pending
2883,2883,2,1000.0,Paid
2884,2884,1,3600.0,Paid
2885,2885,3,1900.0,Paid
2886,2886,2,1000.0,Paid
2887,2887,2,3400.0,Pending
2888,2888,3,800.0,Paid
2889,2889,2,600.0,Paid
2890,2890,3,4250.0,Pending
2891,2891,3,2600.0,Paid
2892,2892,3,1550.0,Pending
2893,2893,2,4800.0,Pending
2894,2894,1,4700.0,Pending
2895,2895,2,3600.0,Paid
2896,2896,3,4600.0,Pending
2897,2897,2,4100.0,Paid
2898,2898,1,5400.0,Paid
2899,2899,3,1200.0,Paid
2900,2900,1,400.0,Pending
2901,2901,3,1200.0,Pending
2902,2902,2,500.0,Pending
2903,2903,3,850.0,Paid
2904,2904,3,4300.0,Pending
2905,2905,3,6550.0,Paid
2906,2906,1,4100.0,Paid
2907,2907,2,5900.0,Paid
2908,2908,2,7000.0,Pending
2909,2909,3,2400.0,Pending
2910,2910,2,2500.0,Pending
2911,2911,1,3900.0,Pending
2912,2912,2,600.0,Paid
2913,2913,2,2400.0,Pending
2914,2914,1,2400.0,Paid
2915,2915,2,4800.0,Pending
2916,2916,1,1450.0,Paid
2917,2917,3,1400.0,Paid
2918,2918,3,1800.0,Paid
2919,2919,2,1500.0,Paid
2920,2920,2,600.0,Pending
2921,2921,2,4000.0,Pending
2922,2922,3,3150.0,Paid
2923,2923,3,1900.0,Paid
2924,2924,1,5200.0,Paid
2925,2925,1,3100.0,Paid
2926,2926,1,1800.0,Pending
2927,2927,3,2000.0,Paid
2928,2928,3,5050.0,Pending
2929,2929,1,5300.0,Pending
2930,2930,1,1200.0,Pending
2931,2931,2,1800.0,Paid
2932,2932,2,3400.0,Pending
2933,2933,2,2800.0,Pending
2934,2934,1,3500.0,Paid
2935,2935,1,1500.0,Paid
2936,2936,1,1500.0,Paid
2937,2937,1,600.0,Paid
2938,2938,3,1200.0,Pending
2939,2939,2,3550.0,Paid
2940,2940,1,3400.0,Paid
2941,2941,1,1400.0,Pending
2942,2942,3,2400.0,Paid
2943,2943,3,950.0,Pending
2944,2944,1,3700.0,Paid
2945,2945,3,2500.0,Pending
2946,2946,2,2050.0,Pending
2947,2947,1,1300.0,Pending
2948,2948,1,3000.0,Paid
2949,2949,1,2450.0,Paid
2950,2950,3,2050.0,Paid
2951,2951,3,4050.0,Paid
2952,2952,2,2100.0,Pending
2953,2953,2,1550.0,Paid
2954,2954,2,3600.0,Paid
2955,2955,2,1950.0,Pending
2956,2956,1,400.0,Paid
2957,2957,3,1800.0,Paid
2958,2958,3,3650.0,Pending
2959,2959,3,4500.0,Pending
2960,2960,1,1750.0,Paid
2961,2961,1,3500.0,Pending
2962,2962,3,1400.0,Paid
2963,2963,1,2800.0,Paid
2964,2964,2,4400.0,Paid
2965,2965,3,800.0,Pending
2966,2966,2,2000.0,Paid
2967,2967,3,3900.0,Pending
2968,2968,3,1000.0,Paid
2969,2969,1,3500.0,Pending
2970,2970,3,4000.0,Paid
2971,2971,2,3150.0,Paid
2972,2972,2,2450.0,Pending
2973,2973,3,4250.0,Paid
2974,2974,2,2550.0,Pending
2975,2975,3,2850.0,Pending
2976,2976,2,1200.0,Pending
2977,2977,1,1350.0,Paid
2978,2978,1,1000.0,Pending
2979,2979,1,3000.0,Pending
2980,2980,2,2000.0,Paid
2981,2981,2,4750.0,Pending
2982,2982,2,3400.0,Pending
2983,2983,1,2450.0,Pending
2984,2984,2,4800.0,Pending
2985,2985,3,400.0,Pending
2986,2986,1,4750.0,Paid
2987,2987,1,600.0,Paid
2988,2988,2,4200.0,Pending
2989,2989,2,1400.0,Paid
2990,2990,2,2900.0,Pending
2991,2991,1,1350.0,Pending
2992,2992,1,2850.0,Pending
2993,2993,1,200.0,Pending
2994,2994,3,3900.0,Pending
2995,2995,3,2550.0,Pending
2996,2996,2,3000.0,Pending
2997,2997,2,6250.0,Paid
2998,2998,3,4050.0,Pending
2999,2999,1,3000.0,Paid
3000,3000,3,400.0,Pending
3001,3001,3,4400.0,Pending
3002,3002,2,1400.0,Paid
3003,3003,1,3850.0,Pending
3004,3004,1,1400.0,Pending
3005,3005,2,2150.0,Pending
3006,3006,2,2250.0,Pending
3007,3007,2,4400.0,Pending
3008,3008,1,5850.0,Paid
3009,3009,1,3250.0,Pending
3010,3010,2,3200.0,Pending
3011,3011,1,2000.0,Paid
3012,3012,1,1950.0,Paid
3013,3013,2,5850.0,Pending
3014,3014,2,2800.0,Pending
3015,3015,2,900.0,Paid
3016,3016,1,2000.0,Paid
3017,3017,3,1100.0,Pending
3018,3018,2,2800.0,Paid
3019,3019,3,1400.0,Pending
3020,3020,3,4850.0,Paid
3021,3021,1,3100.0,Pending
3022,3022,1,400.0,Pending
3023,3023,2,3400.0,Pending
3024,3024,1,6000.0,Paid
3025,3025,3,1100.0,Paid
3026,3026,1,1800.0,Paid
3027,3027,2,1700.0,Paid
3028,3028,1,4100.0,Pending
3029,3029,2,1350.0,Paid
3030,3030,3,3300.0,Pending
3031,3031,1,1400.0,Paid
3032,3032,3,1800.0,Pending
3033,3033,1,1400.0,Paid
3034,3034,2,3900.0,Paid
3035,3035,1,6650.0,Paid
3036,3036,2,600.0,Pending
3037,3037,3,2000.0,Paid
3038,3038,1,4300.0,Pending
3039,3039,3,3000.0,Pending
3040,3040,3,1300.0,Pending
3041,3041,2,2000.0,Paid
3042,3042,3,5200.0,Pending
3043,3043,2,800.0,Pending
3044,3044,1,3200.0,Pending
3045,3045,3,3000.0,Paid
3046,3046,1,3400.0,Paid
3047,3047,2,1450.0,Pending
3048,3048,2,4150.0,Paid
3049,3049,3,2500.0,Pending
3050,3050,1,2200.0,Paid
3051,3051,2,3800.0,Paid
3052,3052,2,1600.0,Pending
3053,3053,1,3300.0,Paid
3054,3054,3,2100.0,Paid
3055,3055,3,2750.0,Paid
3056,3056,1,2400.0,Pending
3057,3057,1,3500.0,Pending
3058,3058,2,4300.0,Pending
3059,3059,2,1800.0,Pending
3060,3060,3,4650.0,Paid
3061,3061,3,2900.0,Paid
3062,3062,3,2600.0,Paid
3063,3063,2,1800.0,Paid
3064,3064,2,6700.0,Pending
3065,3065,2,2500.0,Paid
3066,3066,3,2250.0,Pending
3067,3067,3,700.0,Pending
3068,3068,3,800.0,Paid
3069,3069,2,3050.0,Pending
3070,3070,2,5050.0,Pending
3071,3071,2,1200.0,Pending
3072,3072,1,3500.0,Paid
3073,3073,2,4200.0,Paid
3074,3074,3,800.0,Pending
3075,3075,3,2000.0,Pending
3076,3076,3,2800.0,Pending
3077,3077,2,2500.0,Paid
3078,3078,3,750.0,Pending
3079,3079,3,2000.0,Pending
3080,3080,2,1000.0,Pending
3081,3081,3,2850.0,Paid
3082,3082,3,800.0,Paid
3083,3083,3,5200.0,Pending
3084,3084,1,5100.0,Pending
3085,3085,2,800.0,Pending
3086,3086,2,2400.0,Pending
3087,3087,3,4150.0,Paid
3088,3088,2,2800.0,Pending
3089,3089,2,6200.0,Pending
3090,3090,2,4350.0,Pending
3091,3091,3,2000.0,Pending
3092,3092,2,2150.0,Pending
3093,3093,2,750.0,Pending
3094,3094,3,900.0,Pending
3095,3095,2,500.0,Paid
3096,3096,1,2400.0,Paid
3097,3097,2,1000.0,Pending
3098,3098,1,3800.0,Pending
3099,3099,1,1950.0,Paid
3100,3100,2,1200.0,Paid
3101,3101,2,2100.0,Pending
3102,3102,3,5900.0,Paid
3103,3103,3,5300.0,Pending
3104,3104,1,3000.0,Pending
3105,3105,3,2500.0,Pending
3106,3106,1,1900.0,Paid
3107,3107,2,1650.0,Paid
3108,3108,3,2000.0,Pending
3109,3109,3,1850.0,Paid
3110,3110,1,2000.0,Paid
3111,3111,1,1800.0,Pending
3112,3112,2,1800.0,Paid
3113,3113,2,3700.0,Pending
3114,3114,3,400.0,Pending
3115,3115,2,200.0,Pending
3116,3116,3,400.0,Paid
3117,3117,1,400.0,Paid
3118,3118,3,4200.0,Paid
3119,3119,2,2300.0,Pending
3120,3120,1,3550.0,Pending
3121,3121,2,1800.0,Paid
3122,3122,2,1200.0,Pending
3123,3123,1,4100.0,Pending
3124,3124,1,1200.0,Paid
3125,3125,1,4000.0,Pending
3126,3126,2,3400.0,Pending
3127,3127,3,1200.0,Pending
3128,3128,1,1600.0,Paid
3129,3129,2,2300.0,Paid
3130,3130,1,1300.0,Pending
3131,3131,2,3300.0,Pending
3132,3132,3,3500.0,Pending
3133,3133,2,2500.0,Paid
3134,3134,2,7500.0,Paid
3135,3135,3,2000.0,Paid
3136,3136,3,2800.0,Paid
3137,3137,2,3200.0,Pending
3138,3138,1,2800.0,Paid
3139,3139,3,2650.0,Paid
3140,3140,1,1250.0,Paid
3141,3141,3,4800.0,Pending
3142,3142,1,2500.0,Paid
3143,3143,2,3800.0,Pending
3144,3144,2,2150.0,Pending
3145,3145,3,3600.0,Pending
3146,3146,3,1000.0,Pending
3147,3147,1,1700.0,Paid
3148,3148,1,3600.0,Pending
3149,3149,3,3150.0,Pending
3150,3150,1,3550.0,Paid
3151,3151,1,1400.0,Pending
3152,3152,1,2900.0,Paid
3153,3153,1,4100.0,Paid
3154,3154,2,4950.0,Pending
3155,3155,1,7100.0,Paid
3156,3156,2,1500.0,Pending
3157,3157,2,3900.0,Paid
3158,3158,2,6400.0,Pending
3159,3159,3,2600.0,Paid
3160,3160,3,2400.0,Pending
3161,3161,3,3400.0,Pending
3162,3162,1,4100.0,Pending
3163,3163,2,2800.0,Pending
3164,3164,1,3350.0,Paid
3165,3165,1,1800.0,Paid
3166,3166,2,1250.0,Paid
3167,3167,1,3150.0,Paid
3168,3168,1,1400.0,Pending
3169,3169,1,3400.0,Paid
3170,3170,1,3200.0,Paid
3171,3171,2,5550.0,Pending
3172,3172,2,3900.0,Paid
3173,3173,1,600.0,Paid
3174,3174,3,1400.0,Paid
3175,3175,2,2600.0,Pending
3176,3176,3,3500.0,Paid
3177,3177,2,2200.0,Pending
3178,3178,3,1000.0,Pending
3179,3179,1,1200.0,Paid
3180,3180,2,5350.0,Pending
3181,3181,2,200.0,Paid
3182,3182,1,800.0,Paid
3183,3183,2,2000.0,Paid
3184,3184,3,5400.0,Pending
3185,3185,1,3000.0,Pending
3186,3186,2,2150.0,Paid
3187,3187,1,2550.0,Paid
3188,3188,2,4000.0,Paid
3189,3189,1,2600.0,Pending
3190,3190,1,3100.0,Paid
3191,3191,2,4400.0,Paid
3192,3192,2,2000.0,Pending
3193,3193,1,6200.0,Paid
3194,3194,2,2000.0,Pending
3195,3195,3,1500.0,Pending
3196,3196,1,2000.0,Paid
3197,3197,3,5300.0,Pending
3198,3198,1,3000.0,Pending
3199,3199,2,4450.0,Pending
3200,3200,2,1800.0,Pending
3201,3201,2,1400.0,Pending
3202,3202,2,1800.0,Paid
3203,3203,1,3400.0,Paid
3204,3204,3,200.0,Paid
3205,3205,3,2100.0,Pending
3206,3206,3,2450.0,Paid
3207,3207,2,3300.0,Pending
3208,3208,2,2200.0,Pending
3209,3209,3,2400.0,Paid
3210,3210,2,1100.0,Paid
3211,3211,3,1000.0,Pending
3212,3212,3,2300.0,Paid
3213,3213,1,3500.0,Pending
3214,3214,3,4450.0,Paid
3215,3215,1,5650.0,Pending
3216,3216,1,6900.0,Pending
3217,3217,1,1750.0,Paid
3218,3218,2,5050.0,Paid
3219,3219,2,2800.0,Paid
3220,3220,2,1200.0,Pending
3221,3221,1,400.0,Pending
3222,3222,1,5750.0,Paid
3223,3223,1,800.0,Paid
3224,3224,1,4950.0,Pending
3225,3225,2,2100.0,Pending
3226,3226,3,3600.0,Paid
3227,3227,3,3100.0,Paid
3228,3228,1,4200.0,Paid
3229,3229,2,4300.0,Paid
3230,3230,2,1550.0,Paid
3231,3231,1,5000.0,Pending
3232,3232,1,200.0,Pending
3233,3233,3,1800.0,Pending
3234,3234,2,1700.0,Pending
3235,3235,1,4000.0,Pending
3236,3236,3,1550.0,Paid
3237,3237,1,4200.0,Pending
3238,3238,2,2400.0,Pending
3239,3239,3,2000.0,Paid
3240,3240,3,4700.0,Pending
3241,3241,2,2000.0,Paid
3242,3242,2,2100.0,Pending
3243,3243,3,1200.0,Paid
3244,3244,3,3600.0,Paid
3245,3245,1,1800.0,Pending
3246,3246,2,3800.0,Pending
3247,3247,3,1000.0,Pending
3248,3248,3,3000.0,Pending
3249,3249,1,2200.0,Paid
3250,3250,3,800.0,Paid
3251,3251,2,400.0,Paid
3252,3252,1,1400.0,Pending
3253,3253,3,1200.0,Paid
3254,3254,3,6250.0,Pending
3255,3255,1,5300.0,Paid
3256,3256,1,1200.0,Pending
3257,3257,1,3800.0,Paid
3258,3258,2,5350.0,Pending
3259,3259,2,1800.0,Paid
3260,3260,2,5300.0,Paid
3261,3261,2,4800.0,Paid
3262,3262,1,1500.0,Paid
3263,3263,3,4900.0,Pending
3264,3264,2,4150.0,Pending
3265,3265,2,1500.0,Paid
3266,3266,3,800.0,Pending
3267,3267,2,3400.0,Paid
3268,3268,2,1700.0,Paid
3269,3269,3,2600.0,Pending
3270,3270,1,3800.0,Pending
3271,3271,3,200.0,Paid
3272,3272,3,3650.0,Paid
3273,3273,1,2950.0,Pending
3274,3274,1,3250.0,Pending
3275,3275,2,1550.0,Pending
3276,3276,2,5750.0,Pending
3277,3277,2,3950.0,Pending
3278,3278,2,2400.0,Paid
3279,3279,3,1200.0,Pending
3280,3280,2,850.0,Pending
3281,3281,1,2100.0,Pending
3282,3282,2,2050.0,Pending
3283,3283,2,2650.0,Pending
3284,3284,3,600.0,Pending
3285,3285,2,2050.0,Pending
3286,3286,1,3100.0,Paid
3287,3287,1,2400.0,Pending
3288,3288,2,1600.0,Pending
3289,3289,1,1200.0,Paid
3290,3290,1,1600.0,Pending
3291,3291,2,3700.0,Paid
3292,3292,2,3800.0,Pending
3293,3293,3,1550.0,Paid
3294,3294,1,5600.0,Paid
3295,3295,2,2250.0,Paid
3296,3296,2,2000.0,Pending
3297,3297,2,3150.0,Paid
3298,3298,2,5700.0,Paid
3299,3299,1,4100.0,Paid
3300,3300,2,5500.0,Pending
3301,3301,1,3150.0,Pending
3302,3302,1,1800.0,Paid
3303,3303,3,2250.0,Pending
3304,3304,1,5950.0,Pending
3305,3305,1,2800.0,Pending
3306,3306,1,1600.0,Pending
3307,3307,2,4600.0,Pending
3308,3308,1,1300.0,Pending
3309,3309,2,5150.0,Pending
3310,3310,2,4500.0,Pending
3311,3311,2,3200.0,Paid
3312,3312,1,1500.0,Pending
3313,3313,1,2400.0,Paid
3314,3314,2,2800.0,Pending
3315,3315,2,4200.0,Pending
3316,3316,2,3750.0,Pending
3317,3317,3,6000.0,Pending
3318,3318,1,3600.0,Pending
3319,3319,3,4800.0,Paid
3320,3320,3,1400.0,Pending
3321,3321,3,3700.0,Paid
3322,3322,2,2550.0,Pending
3323,3323,1,1850.0,Pending
3324,3324,2,3450.0,Pending
3325,3325,3,2800.0,Pending
3326,3326,3,1700.0,Paid
3327,3327,2,2900.0,Paid
3328,3328,1,5450.0,Pending
3329,3329,3,1800.0,Pending
3330,3330,3,3700.0,Pending
3331,3331,3,3950.0,Paid
3332,3332,2,1800.0,Pending
3333,3333,3,3400.0,Paid
3334,3334,1,4850.0,Pending
3335,3335,2,5400.0,Paid
3336,3336,1,2350.0,Paid
3337,3337,1,4350.0,Paid
3338,3338,3,600.0,Paid
3339,3339,3,3700.0,Pending
3340,3340,2,5000.0,Pending
3341,3341,3,400.0,Pending
3342,3342,3,2700.0,Paid
3343,3343,1,1100.0,Paid
3344,3344,1,1850.0,Pending
3345,3345,3,1600.0,Pending
3346,3346,3,1450.0,Paid
3347,3347,3,2400.0,Paid
3348,3348,2,1250.0,Paid
3349,3349,2,4900.0,Pending
3350,3350,2,2550.0,Pending
3351,3351,3,700.0,Paid
3352,3352,3,3450.0,Paid
3353,3353,2,600.0,Pending
3354,3354,2,2050.0,Paid
3355,3355,3,3900.0,Pending
3356,3356,1,4750.0,Paid
3357,3357,3,4600.0,Pending
3358,3358,1,3100.0,Paid
3359,3359,3,1600.0,Pending
3360,3360,1,5000.0,Paid
3361,3361,1,2000.0,Paid
3362,3362,2,2900.0,Pending
3363,3363,2,3600.0,Paid
3364,3364,2,1500.0,Paid
3365,3365,1,2000.0,Paid
3366,3366,2,3650.0,Pending
3367,3367,1,3450.0,Pending
3368,3368,1,1800.0,Paid
3369,3369,2,2350.0,Pending
3370,3370,2,2200.0,Pending
3371,3371,2,3850.0,Paid
3372,3372,2,2700.0,Pending
3373,3373,2,400.0,Paid
3374,3374,2,4400.0,Paid
3375,3375,3,1400.0,Paid
3376,3376,2,4600.0,Paid
3377,3377,3,2800.0,Pending
3378,3378,3,2550.0,Pending
3379,3379,1,1650.0,Pending
3380,3380,2,4650.0,Paid
3381,3381,2,4300.0,Paid
3382,3382,3,1800.0,Pending
3383,3383,3,800.0,Pending
3384,3384,3,1800.0,Paid
3385,3385,3,3200.0,Pending
3386,3386,2,4700.0,Pending
3387,3387,1,2000.0,Pending
3388,3388,3,1100.0,Pending
3389,3389,2,4500.0,Paid
3390,3390,1,5100.0,Paid
3391,3391,3,2100.0,Pending
3392,3392,1,200.0,Pending
3393,3393,1,1800.0,Paid
3394,3394,1,600.0,Pending
3395,3395,3,2000.0,Pending
3396,3396,3,3600.0,Paid
3397,3397,2,6050.0,Paid
3398,3398,1,3950.0,Paid
3399,3399,3,1550.0,Pending
3400,3400,3,1100.0,Paid
3401,3401,3,1950.0,Paid
3402,3402,3,4350.0,Pending
3403,3403,2,600.0,Paid
3404,3404,3,2400.0,Paid
3405,3405,3,2200.0,Pending
3406,3406,1,3600.0,Pending
3407,3407,1,4450.0,Pending
3408,3408,3,3400.0,Pending
3409,3409,1,3600.0,Pending
3410,3410,2,1800.0,Pending
3411,3411,1,4900.0,Paid
3412,3412,2,400.0,Pending
3413,3413,1,3400.0,Paid
3414,3414,3,5500.0,Pending
3415,3415,3,7100.0,Pending
3416,3416,1,3300.0,Pending
3417,3417,1,4100.0,Paid
3418,3418,3,400.0,Pending
3419,3419,3,3100.0,Paid
3420,3420,2,4100.0,Pending
3421,3421,3,2100.0,Pending
3422,3422,1,2000.0,Pending
3423,3423,2,200.0,Pending
3424,3424,1,4400.0,Pending
3425,3425,3,5400.0,Pending
3426,3426,3,2250.0,Paid
3427,3427,1,4000.0,Paid
